,sample,structure,x,y,z,r,parent
0,1,0,4507958.5,4272040.5,6834392.0,1.0,-1
1,4,0,4516950.5,4251743.5,6868208.5,1.0,1
2,5,0,4521716.5,4245068.0,6891747.5,1.0,4
3,6,0,4531864.5,4195808.0,6941146.0,1.0,5
4,8,0,4562357.0,4144011.25,6983782.5,1.0,6
5,9,0,4576669.5,4118425.25,7008489.5,1.0,8
6,10,0,4582052.0,4106206.5,7045958.5,1.0,9
7,11,0,4591068.0,4101964.25,7079603.0,1.0,10
8,13,0,4612575.5,4062378.75,7130111.0,1.0,11
9,17,0,4640263.0,4021595.5,7197189.0,1.0,13
10,20,0,4671122.5,3994818.0,7239622.5,1.0,17
11,21,0,4674700.5,3956982.25,7319712.5,1.0,20
12,22,0,4676505.5,3910775.25,7416509.5,1.0,21
13,23,0,4684208.5,3899900.25,7458052.0,1.0,22
14,25,0,4726161.5,3882730.25,7521486.0,1.0,23
15,27,0,4745833.5,3859654.0,7576732.0,1.0,25
16,28,0,4774505.5,3842023.25,7642931.0,1.0,27
17,29,0,4788872.5,3833482.25,7679626.5,1.0,28
18,31,0,4804333.5,3818302.5,7716974.0,1.0,29
19,32,0,4822279.0,3803083.75,7748685.0,1.0,31
20,34,0,4847404.0,3794091.5,7801044.5,1.0,32
21,36,0,4874286.5,3786622.75,7853380.5,1.0,34
22,38,0,4894005.5,3786013.5,7898892.0,1.0,36
23,37,0,4890958.5,3787892.25,7917704.5,1.0,38
24,2,0,4510310.0,4287025.0,6811763.0,1.0,1
25,3,0,4513161.5,4313263.0,6796786.5,1.0,2
26,7,0,4561122.5,4337001.5,6796825.5,1.0,3
27,12,0,4595161.5,4350984.0,6794935.0,1.0,7
28,14,0,4616700.5,4364982.0,6775040.5,1.0,12
29,16,0,4629247.5,4375730.0,6743431.0,1.0,14
30,18,0,4642372.5,4379034.5,6723704.5,1.0,16
31,15,0,4628661.5,4391738.0,6736513.0,1.0,18
32,19,0,4665122.5,4387583.5,6717786.5,1.0,18
33,24,0,4706318.0,4397866.5,6727587.5,1.0,19
34,26,0,4732583.5,4397282.5,6737482.0,1.0,24
35,30,0,4793544.5,4401700.5,6735611.0,1.0,26
36,33,0,4825193.0,4402163.5,6709857.0,1.0,30
37,35,0,4862271.0,4409480.0,6698712.5,1.0,33
38,39,0,4902872.5,4411866.5,6673286.5,1.0,35
39,43,0,4938771.0,4425876.5,6667341.5,1.0,39
40,52,0,4955474.0,4427087.5,6645661.5,1.0,43
41,53,0,4964154.0,4435023.0,6608025.0,1.0,52
42,55,0,4993130.5,4453331.5,6559618.5,1.0,53
43,74,0,5032161.5,4463040.5,6529978.0,1.0,55
44,71,0,5024810.0,4453870.5,6492376.5,1.0,74
45,69,0,5022427.0,4472765.0,6450907.5,1.0,71
46,72,0,5025513.0,4483478.0,6419646.0,1.0,69
47,60,0,5014708.5,4501968.5,6398591.5,1.0,72
48,67,0,5018818.0,4519646.0,6362982.0,1.0,60
49,64,0,5018255.5,4542769.0,6339177.0,1.0,67
50,62,0,5017052.0,4552511.0,6320130.5,1.0,64
51,66,0,5018677.0,4558968.5,6308431.0,1.0,62
52,70,0,5023458.5,4565361.0,6295579.5,1.0,66
53,65,0,5018255.5,4599997.5,6241368.5,1.0,70
54,68,0,5018966.5,4615822.0,6215657.5,1.0,65
55,59,160,5006943.0,4648079.5,6170173.5,1.0,68
56,56,64,4993185.0,4668165.5,6142361.0,1.0,59
57,57,0,4996169.5,4678573.5,6129677.0,1.0,56
58,61,0,5016443.0,4683132.5,6059423.5,1.0,57
59,73,0,5027810.0,4679706.5,6043654.0,1.0,61
60,76,0,5047521.0,4671085.5,6020958.5,1.0,73
61,78,0,5072013.0,4660907.5,5974318.0,1.0,76
62,79,0,5082161.5,4657279.0,5936993.5,1.0,78
63,58,0,5002138.0,4710591.5,6095075.5,1.0,57
64,81,0,5125154.0,4487812.0,6489482.0,1.0,74
65,98,0,5173575.5,4522677.0,6455907.5,1.0,81
66,128,0,5227357.0,4561743.5,6437032.5,1.0,98
67,142,0,5247677.0,4584443.0,6440017.0,1.0,128
68,159,0,5275763.0,4601239.5,6442970.0,1.0,142
69,166,0,5296091.5,4620111.0,6456794.5,1.0,159
70,167,0,5305864.5,4637154.0,6466685.0,1.0,166
71,168,0,5306208.5,4644419.5,6469724.0,1.0,167
72,172,0,5313997.5,4666347.0,6498224.0,1.0,168
73,170,0,5312818.0,4697390.0,6533775.0,1.0,172
74,163,0,5287755.5,4730952.5,6566540.5,1.0,170
75,157,0,5274005.5,4745546.5,6584298.5,1.0,163
