,sample,structure,x,y,z,r,parent
0,1,0,2155583.5,3192874.75,10206872.0,1.0,-1
1,2,0,2168716.25,3210134.5,10207798.0,1.0,1
2,3,0,2182482.0,3229544.75,10186040.0,1.0,2
3,4,0,2186044.5,3239949.0,10175181.0,1.0,3
4,5,0,2202763.25,3261720.5,10142481.0,1.0,4
5,7,0,2213185.0,3269105.25,10131677.0,1.0,5
6,19,0,2223091.25,3272769.25,10111911.0,1.0,7
7,22,0,2227872.5,3280874.75,10091126.0,1.0,19
8,24,0,2236232.0,3284447.0,10089251.0,1.0,22
9,23,0,2233794.5,3280667.75,10095118.0,1.0,24
10,20,0,2225903.75,3261497.75,10105450.0,1.0,23
11,15,0,2221224.0,3231740.0,10125774.0,1.0,20
12,11,0,2217692.75,3202718.5,10137599.0,1.0,15
13,8,0,2214677.25,3170419.75,10153368.0,1.0,11
14,6,0,2207052.25,3153783.0,10157274.0,1.0,8
15,28,0,2258325.75,3305247.75,10079634.0,1.0,24
16,29,0,2265630.25,3315995.75,10082247.0,1.0,28
17,31,0,2297755.25,3301415.75,10062501.0,1.0,29
18,32,0,2320482.0,3280661.75,10040798.0,1.0,31
19,33,0,2345435.0,3263011.5,10016997.0,1.0,32
20,34,0,2377224.0,3241101.25,9996271.0,1.0,33
21,35,0,2406716.25,3216687.25,9971024.0,1.0,34
22,36,0,2445833.5,3191785.0,9942892.0,1.0,35
23,37,0,2492185.0,3165607.25,9907142.0,1.0,36
24,38,0,2515232.0,3155841.5,9891856.0,1.0,37
25,39,0,2540958.5,3146507.5,9877587.0,1.0,38
26,40,0,2566036.5,3138714.5,9868298.0,1.0,39
27,41,0,2594130.25,3127136.5,9862786.0,1.0,40
28,42,0,2617435.0,3120560.25,9858825.0,1.0,41
29,43,0,2647302.25,3108367.0,9857935.0,1.0,42
30,44,0,2676482.0,3096189.25,9855911.0,1.0,43
31,45,0,2708677.25,3074271.25,9859856.0,1.0,44
32,46,0,2741708.5,3054790.75,9868696.0,1.0,45
33,47,0,2768317.75,3036161.75,9871196.0,1.0,46
34,48,160,2793607.0,3024380.5,9878610.0,1.0,47
35,49,64,2829138.25,3003679.5,9886353.0,1.0,48
36,50,0,2871927.25,2987003.75,9898880.0,1.0,49
37,51,0,2888786.5,2987568.0,9914853.0,1.0,50
38,52,0,2894388.25,2992775.25,9936052.0,1.0,51
39,53,0,2927497.5,2976878.75,9941880.0,1.0,52
40,54,0,2980130.25,2942927.5,9951907.0,1.0,53
41,55,0,3009403.75,2922646.25,9957751.0,1.0,54
42,56,0,3030888.25,2908704.75,9961587.0,1.0,55
43,57,0,3055403.75,2893384.5,9960661.0,1.0,56
44,58,0,3082302.25,2875761.5,9963665.0,1.0,57
45,59,0,3110349.0,2858779.0,9969513.0,1.0,58
46,60,0,3141989.75,2835650.25,9979356.0,1.0,59
47,61,0,3172794.5,2814376.75,9992392.0,1.0,60
48,62,0,3204786.5,2794880.5,10003294.0,1.0,61
49,63,0,3235614.75,2775374.75,10015032.0,1.0,62
50,64,0,3264849.0,2752843.5,10030802.0,1.0,63
51,65,0,3287239.75,2727259.5,10038751.0,1.0,64
52,66,0,3298614.75,2715759.5,10033876.0,1.0,65
53,67,0,3326067.75,2709648.25,10062669.0,1.0,66
54,68,0,3348153.75,2692603.25,10071942.0,1.0,67
55,69,0,3387614.75,2657265.5,10089228.0,1.0,68
56,70,0,3407349.0,2639585.75,10098040.0,1.0,69
57,71,0,3425435.0,2625320.0,10109349.0,1.0,70
58,72,0,3443802.25,2608548.5,10116220.0,1.0,71
59,73,0,3469474.0,2586646.25,10126649.0,1.0,72
60,74,0,3496622.5,2574462.75,10139532.0,1.0,73
61,79,0,3526458.5,2563513.5,10152450.0,1.0,74
62,88,0,3548349.0,2557103.25,10161638.0,1.0,79
63,97,0,3576974.0,2557253.75,10179646.0,1.0,88
64,117,0,3601536.5,2558095.5,10198267.0,1.0,97
65,139,0,3631161.5,2554976.25,10211743.0,1.0,117
66,151,0,3649646.0,2548265.5,10212708.0,1.0,139
67,143,0,3635036.5,2554927.5,10192981.0,1.0,151
68,134,0,3619458.5,2561046.75,10173177.0,1.0,143
69,133,0,3617325.75,2552572.0,10148251.0,1.0,134
70,129,0,3614692.75,2553165.75,10119962.0,1.0,133
