,sample,structure,x,y,z,r,parent
0,1,0,6299927.0,2282544.75,9696790.0,1.0,-1
1,3,0,6323833.5,2279199.0,9709614.0,1.0,1
2,6,0,6330622.5,2274328.0,9716360.0,1.0,3
3,7,0,6332802.0,2271093.5,9714583.0,1.0,6
4,12,0,6340560.0,2262560.25,9719544.0,1.0,7
5,15,0,6351888.0,2253638.5,9729700.0,1.0,12
6,16,0,6365614.5,2242632.5,9728458.0,1.0,15
7,17,64,6369200.5,2237792.75,9728411.0,1.0,16
8,20,192,6382857.0,2226829.75,9738216.0,1.0,17
9,21,0,6386294.5,2221355.25,9740095.0,1.0,20
10,22,0,6406544.5,2198818.0,9745353.0,1.0,21
11,25,0,6423630.5,2182732.25,9750173.0,1.0,22
12,23,0,6415247.5,2186015.5,9734325.0,1.0,25
13,27,0,6426575.5,2177120.75,9749185.0,1.0,25
14,24,0,6421560.0,2179954.75,9735353.0,1.0,27
15,28,0,6431989.5,2170292.75,9750188.0,1.0,27
16,30,0,6440544.5,2155003.75,9747298.0,1.0,28
17,36,64,6461247.5,2132052.5,9747212.0,1.0,30
18,37,0,6464271.0,2122070.0,9737200.0,1.0,36
19,40,0,6466622.5,2129956.75,9737329.0,1.0,37
20,33,0,6451224.0,2112949.0,9732185.0,1.0,37
21,31,0,6445091.5,2110519.25,9733075.0,1.0,33
22,38,192,6464685.0,2129025.25,9745095.0,1.0,36
23,43,0,6472013.0,2120285.0,9746298.0,1.0,38
24,49,0,6488146.0,2100771.25,9745196.0,1.0,43
25,55,64,6497716.5,2083769.25,9752841.0,1.0,49
26,57,192,6500677.0,2071562.25,9763013.0,1.0,55
27,67,0,6517443.0,2056327.875,9757146.0,1.0,57
28,72,0,6527005.5,2039974.375,9750306.0,1.0,67
29,71,0,6526685.0,2083771.25,9754040.0,1.0,72
30,62,0,6507247.5,2090417.75,9757087.0,1.0,71
31,54,0,6496529.0,2093480.25,9756099.0,1.0,62
32,73,0,6528052.0,2150173.5,9766985.0,1.0,71
33,69,0,6519224.0,2195804.5,9770774.0,1.0,73
34,61,0,6504904.0,2206714.5,9769962.0,1.0,69
35,56,192,6497724.0,2224443.0,9771911.0,1.0,61
36,68,64,6518052.0,2209197.0,9771517.0,1.0,69
37,70,0,6519833.5,2225027.0,9767985.0,1.0,68
38,60,0,6503685.0,2247734.25,9757880.0,1.0,70
39,53,0,6494130.5,2263367.0,9756071.0,1.0,60
40,64,0,6510107.0,2261548.5,9750603.0,1.0,53
41,59,160,6501271.0,2253626.75,9753188.0,1.0,60
42,51,64,6489950.5,2272511.5,9748251.0,1.0,59
43,48,160,6483271.0,2274949.0,9750606.0,1.0,51
44,46,64,6480239.5,2277945.0,9749626.0,1.0,48
45,45,0,6478966.5,2277464.5,9749626.0,1.0,46
46,39,0,6466044.5,2291521.25,9747028.0,1.0,45
47,32,0,6451091.5,2301736.0,9737231.0,1.0,39
48,47,0,6480396.0,2271855.25,9744142.0,1.0,45
49,42,0,6471732.0,2299913.75,9739001.0,1.0,51
50,34,0,6455404.0,2298087.75,9735376.0,1.0,42
51,58,0,6501200.5,2259740.0,9747329.0,1.0,59
52,65,0,6510857.0,2214447.0,9768884.0,1.0,68
53,63,0,6508450.5,2217710.75,9765130.0,1.0,65
54,52,0,6494122.5,2218921.75,9747212.0,1.0,65
55,66,0,6516255.5,2167429.5,9768028.0,1.0,73
56,75,0,6529958.5,2033786.875,9747149.0,1.0,72
57,77,0,6559849.0,2014380.625,9729493.0,1.0,75
58,78,0,6567630.5,1996423.625,9721634.0,1.0,77
59,81,0,6586146.0,1969915.75,9697794.0,1.0,78
60,79,0,6572068.0,1973577.875,9700771.0,1.0,81
61,74,0,6529622.5,1991853.25,9707708.0,1.0,79
62,87,0,6607036.5,1955042.75,9676048.0,1.0,81
63,94,64,6627529.0,1940710.75,9654735.0,1.0,87
64,92,0,6615974.0,1940124.75,9659388.0,1.0,94
65,85,0,6601130.5,1941253.625,9661208.0,1.0,92
66,80,0,6573052.0,1929710.75,9674087.0,1.0,85
67,76,0,6543138.0,1940638.375,9682946.0,1.0,80
68,90,0,6610700.5,1949818.125,9644454.0,1.0,85
69,88,0,6609482.0,1983292.75,9629329.0,1.0,90
70,91,0,6613021.0,1945892.375,9667021.0,1.0,92
71,84,0,6596872.5,1934271.25,9664208.0,1.0,91
72,89,0,6609747.5,1950433.375,9664212.0,1.0,91
73,83,0,6592693.0,1960290.75,9678017.0,1.0,89
74,98,160,6648872.5,1927288.875,9639392.0,1.0,94
75,96,0,6633982.0,1948023.25,9640536.0,1.0,98
76,93,0,6623200.5,1951575.875,9645450.0,1.0,96
77,86,0,6601630.5,1987587.625,9647251.0,1.0,93
78,82,0,6592021.0,1994267.375,9643278.0,1.0,86
79,97,0,6635739.5,1954077.875,9642329.0,1.0,96
80,95,0,6630904.0,1957747.75,9643505.0,1.0,97
81,99,0,6676372.5,1911077.875,9626630.0,1.0,98
82,100,0,6712810.0,1869191.125,9605872.0,1.0,99
83,101,0,6755841.5,1855435.25,9580075.0,1.0,100
84,102,0,6791552.0,1793949.0,9549005.0,1.0,101
85,103,0,6808427.0,1749286.875,9519931.0,1.0,102
86,104,0,6838989.5,1691659.875,9464579.0,1.0,103
87,107,0,6857966.5,1693740.0,9454681.0,1.0,104
88,106,0,6854911.5,1758575.875,9487298.0,1.0,107
89,105,0,6854161.5,1805497.75,9518892.0,1.0,106
90,108,0,6898591.5,1845740.0,9515146.0,1.0,105
91,109,64,6926669.5,1867091.5,9521774.0,1.0,108
92,110,192,6953193.0,1875568.125,9526833.0,1.0,109
93,111,0,6970388.0,1891380.625,9537626.0,1.0,110
94,112,0,6975075.5,1884638.375,9547560.0,1.0,111
95,113,0,7001333.5,1884009.5,9580146.0,1.0,112
96,114,0,7026786.5,1881613.0,9594997.0,1.0,113
97,116,0,7031872.5,1886202.875,9594173.0,1.0,114
98,118,0,7046982.0,1901101.375,9583181.0,1.0,116
99,115,0,7030669.5,1890118.875,9555739.0,1.0,118
100,117,0,7037208.5,1883466.5,9507946.0,1.0,115
101,119,0,7056943.0,1865812.25,9436106.0,1.0,117
102,120,0,7079685.0,1831738.0,9383626.0,1.0,119
103,121,64,7100029.0,1793202.875,9332157.0,1.0,120
104,122,160,7152599.0,1727136.5,9274794.0,1.0,121
105,123,0,7200974.0,1658857.125,9228536.0,1.0,122
106,126,0,7266630.5,1605851.375,9200665.0,1.0,123
107,142,0,7327622.5,1577579.875,9167563.0,1.0,126
108,146,0,7340763.0,1565062.25,9168056.0,1.0,142
109,138,0,7317466.5,1582745.875,9181989.0,1.0,146
110,132,0,7297200.5,1598492.0,9193665.0,1.0,138
111,124,0,7264294.5,1626087.625,9219353.0,1.0,132
112,125,0,7266169.5,1628968.5,9221411.0,1.0,124
113,128,0,7276247.5,1627847.375,9230231.0,1.0,125
114,130,0,7279841.5,1653902.125,9249044.0,1.0,128
115,131,0,7289943.0,1658181.375,9247099.0,1.0,130
116,140,0,7322818.0,1656302.5,9255958.0,1.0,131
117,141,0,7327099.0,1655103.25,9257915.0,1.0,140
118,147,0,7341529.0,1649960.75,9268228.0,1.0,141
119,157,0,7361849.0,1647158.0,9278755.0,1.0,147
120,162,0,7373708.5,1646513.375,9271896.0,1.0,157
121,168,0,7397380.5,1642337.625,9268853.0,1.0,162
122,169,0,7404763.0,1647695.125,9260931.0,1.0,168
123,171,0,7419669.5,1633755.625,9246099.0,1.0,169
124,175,0,7444755.5,1630089.625,9253079.0,1.0,171
125,174,0,7443552.0,1611841.5,9248005.0,1.0,175
126,163,0,7379372.5,1646583.75,9287618.0,1.0,157
127,167,0,7395239.5,1649726.375,9282688.0,1.0,163
128,170,0,7416716.5,1640529.0,9292458.0,1.0,167
129,172,0,7431052.0,1633763.375,9306399.0,1.0,170
130,137,0,7312107.0,1671550.5,9272626.0,1.0,131
131,145,0,7336005.5,1682513.375,9289509.0,1.0,137
132,144,0,7334802.0,1689824.0,9293513.0,1.0,145
133,139,0,7318075.5,1693480.25,9299458.0,1.0,144
134,136,0,7311208.5,1695892.375,9304407.0,1.0,139
135,129,0,7276880.5,1662445.125,9259923.0,1.0,130
136,133,0,7297747.5,1676464.625,9293517.0,1.0,129
137,135,0,7309568.0,1681324.0,9310212.0,1.0,133
138,127,0,7269060.0,1639316.125,9218435.0,1.0,125
139,134,0,7303185.0,1651474.375,9225349.0,1.0,127
140,148,0,7344935.0,1661790.75,9253981.0,1.0,134
141,151,0,7348607.0,1661230.25,9252981.0,1.0,148
