,sample,structure,x,y,z,r,parent
0,1,0,2870716.25,2011861.125,8765774.0,1.0,-1
1,3,0,2886802.25,2046913.875,8836103.0,1.0,1
2,6,0,2907161.5,2087349.375,8906692.0,1.0,3
3,12,0,2943646.0,2134898.25,9005892.0,1.0,6
4,20,0,2973583.5,2173255.5,9076079.0,1.0,12
5,39,0,3019583.5,2209115.0,9128368.0,1.0,20
6,47,0,3085357.0,2276937.25,9180892.0,1.0,39
7,46,0,3078216.25,2280554.5,9186970.0,1.0,47
8,45,0,3074552.25,2255826.0,9195603.0,1.0,46
9,49,0,3107357.0,2267615.0,9230372.0,1.0,45
10,51,0,3142638.25,2282847.5,9262833.0,1.0,49
11,53,160,3149278.75,2286179.5,9279743.0,1.0,51
12,52,64,3146224.0,2277390.5,9313165.0,1.0,53
13,54,0,3160497.5,2286513.5,9370560.0,1.0,52
14,59,0,3175372.5,2299113.0,9398821.0,1.0,54
15,62,160,3186716.25,2286509.5,9418989.0,1.0,59
16,64,64,3193482.0,2279783.0,9425954.0,1.0,62
17,66,0,3198224.0,2286476.25,9428032.0,1.0,64
18,72,0,3206138.25,2300542.75,9439872.0,1.0,66
19,63,0,3192185.0,2306017.25,9446798.0,1.0,72
20,60,192,3180200.75,2284107.25,9438806.0,1.0,66
21,55,64,3160521.0,2275753.75,9470431.0,1.0,60
22,65,0,3194591.25,2266915.75,9439888.0,1.0,64
23,61,0,3185802.25,2260607.25,9456864.0,1.0,65
24,74,0,3213786.5,2273695.0,9467556.0,1.0,61
25,78,0,3230107.0,2284997.75,9484380.0,1.0,74
26,80,0,3234958.5,2285857.25,9512919.0,1.0,78
27,88,160,3246599.0,2289521.25,9519856.0,1.0,80
28,95,64,3251372.5,2297447.0,9536681.0,1.0,88
29,98,0,3254396.0,2298025.25,9538427.0,1.0,95
30,101,0,3256794.5,2298634.5,9538575.0,1.0,98
31,102,0,3259982.0,2294888.5,9541931.0,1.0,101
32,115,0,3273474.0,2291933.25,9546532.0,1.0,102
33,141,0,3290841.25,2291931.5,9549513.0,1.0,115
34,159,0,3302817.75,2289783.0,9551067.0,1.0,141
35,166,160,3312427.25,2282193.0,9551407.0,1.0,159
36,163,64,3305200.75,2295753.75,9558313.0,1.0,159
37,167,0,3313560.0,2299312.25,9564239.0,1.0,163
38,106,0,3264114.75,2293144.25,9549521.0,1.0,102
39,110,0,3269927.25,2297345.5,9542700.0,1.0,106
40,136,192,3284833.5,2299124.75,9537556.0,1.0,110
41,142,64,3291271.0,2298044.75,9541470.0,1.0,136
42,117,0,3276536.5,2296833.75,9538716.0,1.0,110
43,118,0,3277099.0,2305380.5,9548591.0,1.0,117
44,122,0,3278888.25,2305964.5,9564345.0,1.0,118
45,107,0,3266107.0,2294408.0,9558419.0,1.0,106
46,104,0,3263325.75,2298021.25,9565501.0,1.0,107
47,105,0,3263833.5,2299859.25,9572255.0,1.0,104
48,109,0,3269364.75,2301052.5,9538665.0,1.0,101
49,135,0,3283966.25,2296191.25,9535134.0,1.0,109
50,151,0,3296247.5,2292529.0,9544595.0,1.0,135
51,91,0,3249653.75,2303488.0,9531743.0,1.0,98
52,85,0,3243130.25,2303482.25,9536751.0,1.0,91
53,99,0,3255028.75,2306540.75,9532614.0,1.0,91
54,57,0,3165380.25,2257947.0,9484907.0,1.0,61
55,56,160,3163005.25,2244687.25,9519876.0,1.0,57
56,67,64,3198278.75,2231035.0,9541696.0,1.0,56
57,71,0,3206013.25,2234806.5,9546478.0,1.0,67
58,70,0,3204349.0,2239638.5,9547587.0,1.0,71
59,69,160,3203591.25,2247070.0,9560442.0,1.0,70
60,68,64,3201192.75,2243765.5,9543540.0,1.0,70
61,75,0,3214927.25,2232329.75,9554485.0,1.0,71
62,77,0,3223942.75,2230480.25,9551638.0,1.0,67
63,81,0,3237622.5,2243874.75,9578185.0,1.0,77
64,73,0,3212380.25,2270620.75,9455649.0,1.0,65
65,82,0,3238919.5,2276036.75,9471521.0,1.0,73
66,94,0,3250857.0,2278003.75,9485353.0,1.0,82
67,103,0,3262013.25,2280431.5,9484298.0,1.0,94
68,111,160,3269942.75,2274927.5,9492161.0,1.0,103
69,116,64,3275911.5,2275724.25,9515892.0,1.0,111
70,97,0,3253661.5,2279181.5,9489267.0,1.0,94
71,93,0,3250263.25,2275558.25,9494067.0,1.0,97
72,96,160,3252614.75,2268771.25,9504110.0,1.0,93
73,92,64,3250247.5,2269427.5,9514880.0,1.0,96
74,90,0,3248903.75,2265751.75,9521849.0,1.0,92
75,89,0,3247849.0,2272439.25,9499106.0,1.0,93
76,87,0,3246067.75,2271212.75,9504056.0,1.0,89
77,86,0,3245255.25,2273687.25,9513896.0,1.0,87
78,79,160,3234075.75,2270656.0,9525821.0,1.0,86
79,83,64,3239442.75,2266953.0,9540638.0,1.0,79
80,84,0,3241536.5,2276716.5,9495110.0,1.0,89
81,76,0,3220950.75,2278593.5,9496157.0,1.0,84
82,100,0,3255849.0,2280988.0,9493228.0,1.0,97
83,119,0,3277130.25,2280349.25,9521892.0,1.0,100
84,125,0,3280739.75,2284679.5,9523884.0,1.0,119
85,126,0,3281302.25,2286935.25,9525759.0,1.0,125
86,127,0,3281310.0,2289505.5,9528728.0,1.0,126
87,123,0,3279216.25,2288185.25,9539024.0,1.0,127
88,112,0,3270067.75,2281578.0,9555427.0,1.0,123
89,108,0,3268138.25,2279107.25,9556384.0,1.0,112
90,138,0,3287864.75,2293185.25,9528493.0,1.0,127
91,147,0,3293935.0,2290716.5,9530724.0,1.0,138
92,139,0,3287989.75,2287433.25,9522755.0,1.0,126
93,132,0,3283060.0,2282872.75,9535665.0,1.0,125
94,137,0,3285474.0,2283390.5,9540595.0,1.0,132
95,129,0,3281888.25,2274267.25,9536665.0,1.0,119
96,131,0,3282482.0,2269902.0,9545575.0,1.0,129
97,134,0,3283685.0,2270619.0,9552419.0,1.0,131
98,145,0,3292669.5,2265115.0,9565403.0,1.0,134
