,sample,structure,x,y,z,r,parent
0,1,0,5901411.5,2429611.0,9278763.0,1.0,-1
1,5,0,5909193.0,2413841.5,9286716.0,1.0,1
2,13,0,5918091.5,2405747.75,9293501.0,1.0,5
3,15,0,5924138.0,2391161.75,9321048.0,1.0,13
4,16,0,5949818.0,2369765.5,9336106.0,1.0,15
5,25,0,5977364.5,2361925.5,9344821.0,1.0,16
6,29,0,5991708.5,2357175.5,9349981.0,1.0,25
7,30,0,6029177.0,2344306.5,9369489.0,1.0,29
8,43,0,6099841.5,2299808.25,9376567.0,1.0,30
9,69,0,6145224.0,2278019.25,9382517.0,1.0,43
10,68,0,6141154.0,2291036.75,9365396.0,1.0,69
11,75,0,6155380.5,2292540.75,9373485.0,1.0,68
12,78,0,6163654.0,2294413.75,9376583.0,1.0,75
13,77,0,6156513.0,2294999.75,9376286.0,1.0,75
14,80,0,6166630.5,2298072.0,9376665.0,1.0,77
15,73,0,6152966.5,2298076.0,9380505.0,1.0,77
16,65,0,6140450.5,2293103.25,9363591.0,1.0,68
17,62,0,6139255.5,2298064.25,9358786.0,1.0,65
18,54,0,6128864.5,2335216.5,9355767.0,1.0,62
19,57,0,6134411.5,2341773.25,9358731.0,1.0,54
20,52,0,6126630.5,2341931.5,9367685.0,1.0,57
21,47,0,6111029.0,2326650.25,9367704.0,1.0,52
22,40,0,6097943.0,2323607.25,9371521.0,1.0,47
23,38,0,6093146.0,2313226.25,9378489.0,1.0,40
24,58,0,6134443.0,2304140.5,9349821.0,1.0,62
25,53,0,6127872.5,2316306.5,9345849.0,1.0,58
26,50,0,6119310.0,2315728.25,9349899.0,1.0,53
27,41,0,6098989.5,2323013.5,9354778.0,1.0,50
28,36,0,6084474.0,2323622.75,9359724.0,1.0,41
29,49,0,6112911.5,2316900.25,9325009.0,1.0,58
30,48,0,6111529.0,2314406.0,9324610.0,1.0,49
31,46,0,6107482.0,2297328.0,9336411.0,1.0,48
32,42,0,6099185.0,2333640.5,9310368.0,1.0,48
33,44,0,6105779.0,2332105.25,9300411.0,1.0,49
34,39,0,6093544.5,2341244.0,9278739.0,1.0,44
35,32,0,6080146.0,2357097.5,9249091.0,1.0,39
36,35,0,6082497.5,2335044.75,9289603.0,1.0,39
37,34,0,6082302.0,2329089.5,9300376.0,1.0,35
38,33,0,6081911.5,2321165.75,9312290.0,1.0,34
39,51,0,6124911.5,2294357.25,9357782.0,1.0,65
40,82,0,6173411.5,2257646.25,9384005.0,1.0,69
41,86,0,6182177.0,2276665.75,9384509.0,1.0,82
42,83,0,6174411.5,2295609.25,9381536.0,1.0,86
43,74,0,6154693.0,2318703.0,9387372.0,1.0,83
44,71,0,6148622.5,2318701.0,9392399.0,1.0,74
45,61,0,6136833.5,2330275.25,9382493.0,1.0,71
46,56,0,6130864.5,2332025.25,9388411.0,1.0,61
47,66,0,6140974.0,2320708.75,9396263.0,1.0,71
48,55,0,6129357.0,2321169.75,9403161.0,1.0,66
49,76,0,6155997.5,2324204.75,9400126.0,1.0,66
50,70,0,6145810.0,2327841.5,9380497.0,1.0,74
51,64,0,6140411.5,2337576.0,9384474.0,1.0,70
52,79,0,6164911.5,2324794.75,9377220.0,1.0,64
53,88,0,6191989.5,2310802.5,9392317.0,1.0,79
54,45,0,6106958.5,2374704.75,9376630.0,1.0,64
55,37,0,6089029.0,2396019.25,9371435.0,1.0,45
56,31,0,6057529.0,2395404.0,9364728.0,1.0,37
57,60,0,6136825.5,2339437.25,9369380.0,1.0,70
58,84,0,6177099.0,2254468.5,9389407.0,1.0,82
59,85,0,6181005.5,2253035.0,9392407.0,1.0,84
60,91,0,6219997.5,2235413.75,9403438.0,1.0,85
61,93,0,6236396.0,2228040.75,9403853.0,1.0,91
62,96,0,6255232.0,2219572.0,9404325.0,1.0,93
63,94,0,6246739.5,2229988.0,9400856.0,1.0,96
64,95,0,6249068.0,2217742.0,9405220.0,1.0,94
65,92,0,6233575.5,2248767.25,9398962.0,1.0,94
66,97,0,6310716.5,2197208.75,9407200.0,1.0,96
67,98,0,6344786.5,2167869.0,9401317.0,1.0,97
68,99,0,6402716.5,2131267.25,9410079.0,1.0,98
69,100,0,6408052.0,2112351.25,9419103.0,1.0,99
70,101,64,6443364.5,2076033.0,9457239.0,1.0,100
71,102,160,6482779.0,2041003.625,9483231.0,1.0,101
72,103,0,6522802.0,1984523.25,9508958.0,1.0,102
73,104,0,6582568.0,1915163.875,9524825.0,1.0,103
74,105,0,6637552.0,1851163.875,9542649.0,1.0,104
75,106,0,6680560.0,1787937.25,9554481.0,1.0,105
76,107,0,6707302.0,1717970.5,9541692.0,1.0,106
77,111,0,6730747.5,1645857.125,9510989.0,1.0,107
78,126,0,6754099.0,1570552.5,9467614.0,1.0,111
79,139,0,6775583.5,1513005.625,9439907.0,1.0,126
80,143,0,6805654.0,1443242.0,9402489.0,1.0,139
81,147,0,6836489.5,1369527.125,9365735.0,1.0,143
82,149,0,6856513.0,1302022.25,9320470.0,1.0,147
83,152,0,6876654.0,1232636.5,9244091.0,1.0,149
84,155,0,6880732.0,1172095.5,9170040.0,1.0,152
85,154,0,6880130.5,1114510.5,9100798.0,1.0,155
86,157,0,6888521.0,1066386.5,9053435.0,1.0,154
87,156,0,6883724.0,1026174.5625,9005966.0,1.0,157
88,153,0,6878958.5,981820.0,8943712.0,1.0,156
89,151,0,6874622.5,971882.5,8922282.0,1.0,153
90,148,0,6855029.0,970241.875,8885353.0,1.0,151
91,146,0,6832325.5,979486.0,8850763.0,1.0,148
92,145,0,6809630.5,988425.5,8827927.0,1.0,146
93,142,0,6789724.0,991517.25,8806126.0,1.0,145
94,150,0,6858029.0,1015272.125,8952415.0,1.0,153
95,144,0,6806575.5,1065829.875,8971392.0,1.0,150
96,141,0,6783224.0,1087745.875,8979306.0,1.0,144
97,138,0,6773114.5,1099792.75,8992091.0,1.0,141
98,133,0,6759450.5,1110886.5,9005978.0,1.0,138
99,119,0,6745021.0,1111472.375,9000005.0,1.0,133
100,113,0,6735450.5,1119965.625,8998989.0,1.0,119
101,112,0,6731911.5,1121887.5,9007060.0,1.0,113
102,128,0,6754622.5,1122990.0,9015688.0,1.0,112
103,136,0,6765341.5,1125436.25,9001896.0,1.0,128
104,140,0,6776661.5,1117556.375,8997071.0,1.0,136
105,109,160,6721755.5,1118651.125,9007849.0,1.0,112
106,118,64,6740896.0,1116260.5,8987274.0,1.0,113
107,117,0,6740872.5,1116310.25,8981263.0,1.0,118
108,115,0,6739114.5,1120025.125,8978317.0,1.0,117
109,116,160,6739700.5,1120807.375,8977298.0,1.0,115
110,114,64,6739052.0,1124281.0,8976356.0,1.0,116
111,132,0,6758794.5,1111692.125,9007876.0,1.0,133
112,130,160,6755825.5,1113388.375,9008907.0,1.0,132
113,123,64,6751083.5,1121136.5,9014024.0,1.0,130
114,122,0,6751036.5,1119833.75,9024716.0,1.0,123
115,110,0,6725286.5,1136360.125,9042478.0,1.0,122
116,129,160,6755700.5,1114718.5,9016005.0,1.0,132
117,127,0,6754622.5,1121227.25,9010833.0,1.0,129
118,125,0,6752849.0,1125418.75,9017771.0,1.0,127
119,131,64,6757591.5,1113908.0,9027606.0,1.0,129
120,121,0,6745310.0,1129728.25,9082044.0,1.0,131
121,108,0,6714763.0,1160825.875,9063333.0,1.0,121
122,137,0,6772552.0,1100492.0,8980278.0,1.0,141
123,124,0,6752239.5,1110832.75,8983884.0,1.0,137
124,120,0,6745036.5,1112694.125,8984138.0,1.0,124
125,135,160,6763552.0,1107223.375,8970423.0,1.0,124
126,134,64,6761849.0,1104783.0,8959521.0,1.0,135
127,81,0,6172114.5,2252482.25,9389349.0,1.0,84
128,72,0,6148732.0,2249945.0,9373509.0,1.0,81
129,67,0,6141029.0,2247494.0,9369591.0,1.0,72
130,63,0,6139833.5,2241425.5,9370595.0,1.0,67
131,59,0,6136271.0,2249341.5,9365724.0,1.0,67
132,87,160,6187732.0,2265240.0,9379509.0,1.0,81
133,89,64,6205513.0,2287062.25,9380481.0,1.0,87
134,90,0,6207864.5,2307833.75,9381548.0,1.0,89
135,28,0,5991568.0,2355794.75,9350927.0,1.0,29
136,27,0,5986591.5,2348527.0,9353782.0,1.0,28
137,26,0,5977880.5,2357658.0,9361435.0,1.0,28
