,sample,structure,x,y,z,r,parent
0,1,0,7040880.5,2859767.25,9221591.0,1.0,-1
1,6,0,7053904.0,2865376.75,9228692.0,1.0,1
2,8,0,7055341.5,2864900.25,9232548.0,1.0,6
3,10,0,7068325.5,2855161.75,9230685.0,1.0,8
4,5,0,7052794.5,2847878.75,9222286.0,1.0,10
5,12,0,7090763.0,2842257.5,9229403.0,1.0,10
6,18,0,7121513.0,2814333.75,9227454.0,1.0,12
7,57,0,7156161.5,2808656.0,9235286.0,1.0,18
8,54,0,7155474.0,2803314.25,9231974.0,1.0,57
9,78,0,7164544.5,2782697.0,9218325.0,1.0,54
10,73,0,7162779.0,2776761.5,9208524.0,1.0,78
11,53,0,7153521.0,2801525.25,9227524.0,1.0,54
12,51,0,7152583.5,2787277.0,9216431.0,1.0,53
13,56,0,7156154.0,2777169.75,9200571.0,1.0,51
14,68,0,7160974.0,2774156.0,9194396.0,1.0,56
15,71,0,7162380.5,2780531.0,9193911.0,1.0,68
16,84,0,7167318.0,2781660.0,9194966.0,1.0,71
17,97,0,7174552.0,2787281.0,9206813.0,1.0,84
18,81,0,7166669.5,2800390.5,9200614.0,1.0,84
19,58,0,7156169.5,2785587.75,9191712.0,1.0,71
20,52,0,7152614.5,2785736.0,9189603.0,1.0,58
21,46,0,7149630.5,2788939.25,9191372.0,1.0,52
22,43,0,7146638.0,2792142.25,9193146.0,1.0,46
23,37,0,7140661.5,2798546.75,9196688.0,1.0,43
24,35,0,7135849.0,2807052.5,9204556.0,1.0,37
25,27,0,7130927.0,2810759.5,9194466.0,1.0,37
26,44,0,7147185.0,2784445.0,9189712.0,1.0,52
27,31,0,7133458.5,2779779.0,9187743.0,1.0,44
28,23,0,7126185.0,2784527.0,9181896.0,1.0,31
29,49,0,7152310.0,2774769.25,9191048.0,1.0,44
30,76,0,7163864.5,2767292.75,9187075.0,1.0,68
31,79,0,7164661.5,2764343.5,9184813.0,1.0,76
32,77,0,7164536.5,2734294.75,9177853.0,1.0,79
33,94,0,7170802.0,2740960.75,9179938.0,1.0,77
34,120,0,7193989.5,2740695.0,9177024.0,1.0,94
35,121,160,7200950.5,2740683.25,9167099.0,1.0,120
36,91,0,7169302.0,2751292.75,9189794.0,1.0,94
37,55,0,7156075.5,2767790.75,9187825.0,1.0,91
38,70,0,7161263.0,2769874.75,9181759.0,1.0,55
39,64,0,7159169.5,2766210.75,9171962.0,1.0,70
40,96,0,7174349.0,2757695.0,9155595.0,1.0,64
41,85,0,7167489.5,2780249.75,9166044.0,1.0,64
42,95,0,7172880.5,2797855.25,9175915.0,1.0,85
43,74,0,7162825.5,2724853.25,9175919.0,1.0,77
44,72,0,7162693.0,2715124.75,9175466.0,1.0,74
45,104,0,7181239.5,2669507.5,9168005.0,1.0,72
46,109,0,7185755.5,2683480.25,9171942.0,1.0,104
47,118,0,7192654.0,2711464.5,9180606.0,1.0,109
48,119,160,7193833.5,2695005.5,9171942.0,1.0,118
49,111,64,7187872.5,2684677.5,9175798.0,1.0,119
50,116,0,7191466.5,2688951.0,9180872.0,1.0,111
51,117,0,7192646.0,2736230.25,9177810.0,1.0,118
52,122,0,7201583.5,2634187.25,9153106.0,1.0,104
53,114,0,7189896.0,2625158.0,9153661.0,1.0,122
54,112,0,7189630.5,2623134.5,9149853.0,1.0,114
55,123,0,7207560.0,2605851.25,9144200.0,1.0,112
56,124,0,7227880.5,2542447.0,9121946.0,1.0,123
57,125,0,7284052.0,2477663.75,9126981.0,1.0,124
58,131,0,7333029.0,2428835.75,9130485.0,1.0,125
59,132,64,7344364.5,2415617.0,9111771.0,1.0,131
60,129,160,7322841.5,2427181.5,9093802.0,1.0,132
61,127,0,7292435.0,2482544.75,9067149.0,1.0,129
62,126,0,7291114.5,2488818.0,9069263.0,1.0,127
63,128,0,7322310.0,2443574.0,9095888.0,1.0,126
64,130,0,7332427.0,2417410.0,9103880.0,1.0,128
65,133,0,7386208.5,2393661.75,9102872.0,1.0,130
66,134,0,7428029.0,2355915.75,9044544.0,1.0,133
67,138,64,7447677.0,2324896.25,9007177.0,1.0,134
68,141,160,7462154.0,2253615.0,8953462.0,1.0,138
69,143,0,7463263.0,2198960.75,8889313.0,1.0,141
70,146,0,7483849.0,2178675.5,8872509.0,1.0,143
71,145,0,7476411.5,2151230.25,8799435.0,1.0,146
72,144,0,7466716.5,2104667.75,8711450.0,1.0,145
73,142,0,7463255.5,2033490.0,8605681.0,1.0,144
74,139,0,7455466.5,1966167.75,8493040.0,1.0,142
75,137,0,7442380.5,1912568.125,8395989.0,1.0,139
76,135,0,7433919.5,1858408.0,8302137.5,1.0,137
77,136,0,7438224.0,1791331.75,8236395.5,1.0,135
78,140,0,7457927.0,1738429.5,8198700.0,1.0,136
79,147,0,7495505.5,1680740.0,8159275.0,1.0,140
80,148,0,7539193.0,1630132.625,8140029.0,1.0,147
81,150,160,7566997.5,1616714.625,8132228.0,1.0,148
82,151,64,7619872.5,1605591.5,8150915.5,1.0,150
83,159,160,7645513.0,1606118.875,8179790.5,1.0,151
84,198,64,7708044.5,1561525.125,8210270.5,1.0,159
85,197,0,7707677.0,1552318.125,8210091.0,1.0,198
86,220,0,7750607.0,1551677.5,8234016.5,1.0,198
87,195,0,7704646.0,1551128.625,8178779.0,1.0,151
88,209,0,7722622.5,1516759.5,8163794.5,1.0,195
89,149,0,7548786.5,1622468.5,8141118.5,1.0,148
90,152,0,7621458.5,1581400.125,8169716.5,1.0,149
91,161,0,7651029.0,1566784.875,8180572.0,1.0,152
92,170,0,7672458.5,1557650.125,8183474.0,1.0,161
93,196,0,7706997.5,1539474.375,8187454.5,1.0,170
94,210,0,7724841.5,1533986.125,8187384.5,1.0,196
