,sample,structure,x,y,z,r,parent
0,1,0,4803161.5,4708419.5,3376155.5,1.0,-1
1,20,0,4825497.5,4694400.0,3369880.25,1.0,1
2,3,0,4809138.0,4719376.5,3389806.0,1.0,1
3,10,0,4819888.0,4714747.5,3404583.25,1.0,3
4,9,0,4819857.0,4730947.0,3412823.5,1.0,10
5,12,0,4821029.0,4738845.0,3416450.5,1.0,9
6,31,0,4838419.5,4767478.0,3416456.25,1.0,12
7,53,0,4859333.5,4783281.0,3392358.75,1.0,31
8,60,0,4869333.5,4795425.5,3364110.5,1.0,53
9,89,0,4895185.0,4786402.0,3337419.25,1.0,60
10,145,0,4918497.5,4791804.0,3312649.75,1.0,89
11,338,0,4960318.0,4799732.0,3282720.0,1.0,145
12,432,0,4981825.5,4805800.5,3258302.0,1.0,338
13,468,0,4995029.0,4817386.0,3236536.5,1.0,432
14,533,0,5014099.0,4836265.0,3224360.5,1.0,468
15,597,0,5040372.5,4826507.5,3219011.0,1.0,533
16,688,0,5066638.0,4817989.5,3217698.5,1.0,597
17,756,0,5087630.5,4813138.0,3210874.25,1.0,688
18,845,0,5108482.0,4798999.5,3199686.75,1.0,756
19,824,0,5104279.0,4794236.0,3198921.25,1.0,845
20,753,0,5086958.5,4797907.5,3189075.5,1.0,824
21,716,0,5076083.5,4800341.5,3186120.25,1.0,753
22,677,0,5063052.0,4783281.0,3198974.0,1.0,716
23,668,0,5060083.5,4796794.5,3204931.0,1.0,677
24,700,0,5070200.5,4803982.0,3208936.75,1.0,668
25,663,0,5058888.0,4813095.0,3203661.5,1.0,700
26,620,0,5046943.0,4822784.5,3204948.5,1.0,663
27,554,0,5024232.0,4847156.0,3233616.5,1.0,620
28,510,0,5008114.5,4861806.0,3257438.75,1.0,554
29,488,0,5000482.0,4871935.0,3268272.75,1.0,510
30,896,0,5124005.5,4792739.5,3197237.5,1.0,845
31,932,0,5133575.5,4779027.0,3197862.5,1.0,896
32,1004,0,5150919.5,4763175.5,3192075.5,1.0,932
33,1100,64,5173029.0,4740646.0,3188085.25,1.0,1004
34,1194,192,5193224.0,4719993.5,3198249.25,1.0,1100
35,1309,0,5214232.0,4700214.5,3198624.25,1.0,1194
36,1371,0,5225005.5,4679792.5,3199983.75,1.0,1309
37,1416,0,5231997.5,4674304.0,3199138.0,1.0,1371
38,1475,0,5239989.5,4672480.0,3198989.5,1.0,1416
39,1445,0,5235779.0,4680943.0,3183218.0,1.0,1475
40,1420,0,5232396.0,4686540.5,3159495.25,1.0,1445
41,1471,0,5239896.0,4691521.0,3139739.5,1.0,1420
42,1439,0,5235138.0,4719732.0,3128901.5,1.0,1471
43,1405,0,5230177.0,4751751.5,3111540.25,1.0,1439
44,1406,0,5230271.0,4763837.5,3094384.0,1.0,1405
45,1501,0,5243544.5,4757732.0,3036431.0,1.0,1406
46,1495,0,5243208.5,4764441.0,2997374.25,1.0,1501
47,1313,0,5214833.5,4785105.0,2951905.5,1.0,1495
48,1321,0,5216044.5,4798021.0,2915327.5,1.0,1313
49,1322,0,5216052.0,4814956.5,2907593.0,1.0,1321
50,1436,0,5234544.5,4677331.5,3129809.75,1.0,1420
51,1470,0,5239364.5,4677947.0,3108116.5,1.0,1436
52,1482,0,5241114.5,4671247.5,3078671.25,1.0,1470
53,1474,0,5239982.0,4668781.0,3055057.75,1.0,1482
54,1342,0,5219786.5,4668056.0,3010255.25,1.0,1474
55,1401,0,5229794.5,4655917.5,2996526.5,1.0,1342
56,1396,0,5228607.0,4624398.0,3000634.0,1.0,1401
57,1379,0,5226825.5,4593661.5,3013218.0,1.0,1396
58,1306,0,5213880.5,4560792.5,3022540.25,1.0,1379
59,1252,0,5205513.0,4536710.5,3016624.25,1.0,1306
60,1287,0,5211607.0,4503038.5,3024530.5,1.0,1252
61,1454,0,5237013.0,4431251.5,3043833.25,1.0,1287
62,1469,0,5239349.0,4403427.0,3057091.0,1.0,1454
63,1506,0,5244200.5,4376001.5,3072503.25,1.0,1469
64,1544,0,5247708.5,4366771.0,3094239.5,1.0,1506
65,1563,0,5249544.5,4371726.0,3124526.5,1.0,1544
66,1649,0,5262013.0,4363249.5,3159458.25,1.0,1563
67,1497,0,5243458.5,4669443.0,3198429.0,1.0,1475
68,1592,0,5253107.0,4665165.5,3204739.5,1.0,1497
69,1612,192,5256107.0,4661038.5,3211479.75,1.0,1592
70,1576,0,5251693.0,4660204.5,3218960.25,1.0,1612
71,1540,0,5247568.0,4659573.5,3221972.0,1.0,1576
72,1532,0,5246427.0,4657202.5,3222190.75,1.0,1540
73,1537,0,5246716.5,4653239.5,3219778.5,1.0,1532
74,1507,0,5244294.5,4637425.5,3205772.75,1.0,1537
75,1566,0,5249607.0,4633568.0,3207270.75,1.0,1507
76,1578,0,5252138.0,4628407.5,3204958.25,1.0,1566
77,1634,0,5259279.0,4621353.0,3197677.0,1.0,1578
78,1662,0,5263825.5,4614198.5,3188475.75,1.0,1634
79,1677,0,5267193.0,4595167.5,3195061.75,1.0,1662
80,1686,0,5269239.5,4578113.0,3215835.25,1.0,1677
81,1701,0,5271607.0,4571447.0,3222813.75,1.0,1686
82,1704,0,5272224.0,4549642.0,3237540.25,1.0,1701
83,1663,0,5263974.0,4551306.0,3244475.75,1.0,1704
