,sample,structure,x,y,z,r,parent
0,1,0,7134654.0,2748033.0,9366118.0,1.0,-1
1,7,0,7158544.5,2730310.25,9367485.0,1.0,1
2,8,0,7162849.0,2730304.5,9366118.0,1.0,7
3,22,0,7185661.5,2718761.5,9370517.0,1.0,8
4,11,0,7167489.5,2730945.0,9363673.0,1.0,8
5,24,0,7187450.5,2723607.25,9366626.0,1.0,11
6,17,0,7180888.0,2723648.25,9369630.0,1.0,11
7,23,0,7186036.5,2721117.0,9367649.0,1.0,17
8,2,0,7135833.5,2752870.75,9366114.0,1.0,1
9,5,0,7154404.0,2752261.5,9362724.0,1.0,2
10,15,0,7176294.5,2751648.25,9362165.0,1.0,5
11,21,0,7184818.0,2739482.25,9364704.0,1.0,15
12,20,0,7183638.0,2749167.75,9360688.0,1.0,15
13,27,0,7193872.5,2735755.5,9360642.0,1.0,20
14,9,0,7162849.0,2743742.0,9366661.0,1.0,5
15,12,0,7169271.0,2732783.0,9375724.0,1.0,9
16,28,0,7196802.0,2696980.25,9383271.0,1.0,12
17,29,0,7197685.0,2681554.5,9387864.0,1.0,28
18,18,0,7182450.5,2735167.75,9367431.0,1.0,9
19,26,0,7191388.0,2723636.5,9367501.0,1.0,18
20,3,0,7138833.5,2750712.75,9371294.0,1.0,2
21,4,0,7146614.5,2748982.25,9376649.0,1.0,3
22,6,0,7156114.5,2743736.0,9370591.0,1.0,4
23,10,0,7165700.5,2741314.25,9372048.0,1.0,6
24,13,0,7173036.5,2738253.75,9372575.0,1.0,10
25,14,0,7175396.0,2738265.5,9377563.0,1.0,13
26,16,0,7179466.5,2740693.0,9376720.0,1.0,14
27,19,0,7183497.5,2729134.5,9365692.0,1.0,13
28,25,0,7187919.5,2740663.75,9399239.0,1.0,4
29,30,0,7210989.5,2755589.5,9413563.0,1.0,25
30,31,0,7271474.0,2735410.0,9418013.0,1.0,30
31,32,0,7287029.0,2723638.5,9414071.0,1.0,31
32,34,0,7319919.5,2715704.75,9419024.0,1.0,32
33,42,0,7338614.5,2702921.75,9417056.0,1.0,34
34,52,0,7347388.0,2699269.25,9417048.0,1.0,42
35,58,0,7353318.0,2706544.75,9411099.0,1.0,52
36,48,0,7346130.5,2698036.75,9404228.0,1.0,58
37,51,0,7346739.5,2692523.25,9401259.0,1.0,48
38,55,0,7348599.0,2690140.5,9403235.0,1.0,51
39,54,0,7348599.0,2684015.5,9401739.0,1.0,55
40,57,0,7350177.0,2683433.25,9405208.0,1.0,54
41,59,0,7354755.5,2685245.75,9405200.0,1.0,55
42,56,0,7349818.0,2689285.0,9391130.0,1.0,59
43,47,0,7345036.5,2692552.5,9390411.0,1.0,56
44,43,0,7339622.5,2698661.75,9389052.0,1.0,51
45,60,0,7355130.5,2691988.0,9414091.0,1.0,52
46,64,0,7370068.0,2687720.5,9400255.0,1.0,60
47,65,0,7372466.5,2675749.75,9398294.0,1.0,64
48,63,0,7358521.0,2681564.25,9391345.0,1.0,65
49,50,0,7346310.0,2681611.0,9385392.0,1.0,63
50,66,0,7377247.5,2674275.25,9393146.0,1.0,65
51,67,0,7404732.0,2665076.0,9391325.0,1.0,66
52,68,0,7414114.5,2660320.0,9393356.0,1.0,67
53,69,0,7420841.5,2655472.5,9393407.0,1.0,68
54,72,0,7438786.5,2652372.75,9401192.0,1.0,69
55,80,0,7463294.5,2634113.0,9402235.0,1.0,72
56,83,0,7468661.5,2632999.75,9405142.0,1.0,80
57,85,0,7475239.5,2630482.25,9399271.0,1.0,83
58,88,0,7479919.5,2627421.75,9397173.0,1.0,85
59,91,0,7484107.0,2624392.25,9395278.0,1.0,88
60,96,0,7495005.5,2621329.75,9394251.0,1.0,91
61,100,0,7506302.0,2618913.75,9389403.0,1.0,96
62,102,0,7511083.5,2618896.25,9386532.0,1.0,100
63,104,0,7518239.5,2616816.25,9375563.0,1.0,102
64,103,0,7514693.0,2613984.25,9378485.0,1.0,104
65,99,0,7502357.0,2615411.75,9372970.0,1.0,103
66,95,0,7494989.5,2604882.5,9378470.0,1.0,99
67,98,0,7502154.0,2606111.0,9368603.0,1.0,99
68,92,0,7487810.0,2603079.75,9375563.0,1.0,98
69,90,0,7480661.5,2610935.25,9375513.0,1.0,92
70,106,0,7529036.5,2612171.75,9356841.0,1.0,104
71,107,0,7531404.0,2613884.5,9332052.0,1.0,106
72,108,0,7534364.5,2617031.0,9323239.0,1.0,107
73,113,0,7557669.5,2611681.5,9269845.0,1.0,108
74,120,0,7577005.5,2607937.25,9171036.0,1.0,113
75,114,0,7558872.5,2593874.75,9117528.0,1.0,120
76,112,0,7557114.5,2597560.25,9089841.0,1.0,114
77,115,0,7564310.0,2611540.75,9025743.0,1.0,112
78,117,0,7575013.0,2627992.0,8990122.0,1.0,115
79,126,0,7582310.0,2624888.5,8977169.0,1.0,117
80,127,0,7584052.0,2616499.75,8961560.0,1.0,126
81,116,0,7573857.0,2604845.5,8955458.0,1.0,127
82,111,0,7551177.0,2605466.5,8950431.0,1.0,116
83,109,0,7536130.5,2612222.5,8924899.0,1.0,111
84,110,0,7549325.5,2617687.25,8911997.0,1.0,109
