,sample,structure,x,y,z,r,parent
0,1,0,5403489.5,3280714.5,9590075.0,1.0,-1
1,2,0,5406661.5,3275062.25,9632575.0,1.0,1
2,3,0,5418661.5,3263054.5,9713462.0,1.0,2
3,5,0,5435177.0,3257601.25,9762731.0,1.0,3
4,4,0,5431146.0,3253261.5,9788935.0,1.0,5
5,6,0,5435333.5,3243392.25,9821399.0,1.0,4
6,7,0,5455279.0,3222900.25,9885626.0,1.0,6
7,8,0,5467036.5,3216158.0,9915208.0,1.0,7
8,13,0,5492083.5,3215478.25,9961747.0,1.0,8
9,15,0,5526177.0,3189294.75,10049751.0,1.0,13
10,16,0,5550896.0,3171093.5,10105024.0,1.0,15
11,21,0,5582950.5,3156786.75,10169196.0,1.0,16
12,22,0,5585958.5,3160736.0,10156435.0,1.0,21
13,23,0,5588325.5,3168620.75,10118837.0,1.0,22
14,25,0,5601489.5,3175962.75,10084251.0,1.0,23
15,19,0,5582325.5,3171712.75,10145017.0,1.0,22
16,20,0,5582349.0,3196093.5,10109978.0,1.0,19
17,18,0,5578779.0,3174607.25,10115896.0,1.0,19
18,17,0,5572107.0,3185745.75,10103935.0,1.0,18
19,24,0,5599052.0,3150388.5,10202856.0,1.0,21
20,30,0,5637857.0,3134603.25,10260579.0,1.0,24
21,31,64,5682669.5,3119390.5,10318505.0,1.0,30
22,32,192,5738216.5,3094429.5,10374876.0,1.0,31
23,33,0,5782247.5,3082232.25,10424286.0,1.0,32
24,34,0,5845794.5,3073689.25,10478638.0,1.0,33
25,35,64,5904958.5,3061494.0,10512208.0,1.0,34
26,36,192,5957513.0,3053636.5,10543896.0,1.0,35
27,37,0,6006529.0,3050828.0,10563622.0,1.0,36
28,38,0,6061474.0,3035986.0,10556763.0,1.0,37
29,39,0,6108716.5,3022529.0,10551860.0,1.0,38
30,40,0,6146325.5,3008533.0,10522095.0,1.0,39
31,42,0,6184333.5,2995798.5,10485095.0,1.0,40
32,44,0,6239544.5,2987882.5,10469802.0,1.0,42
33,45,64,6265200.5,2989161.75,10441075.0,1.0,44
34,46,160,6313068.0,2995267.25,10378864.0,1.0,45
35,47,0,6328575.5,3001843.5,10331876.0,1.0,46
36,48,0,6368638.0,3004259.5,10266165.0,1.0,47
37,49,0,6385693.0,3024962.75,10190028.0,1.0,48
38,51,0,6402075.5,3028607.25,10149552.0,1.0,49
39,53,0,6424747.5,3045035.0,10112911.0,1.0,51
