,sample,structure,x,y,z,r,parent
0,1,0,3236591.25,1910193.125,9473157.0,1.0,-1
1,4,0,3247317.75,1898005.625,9475298.0,1.0,1
2,9,0,3260974.0,1881941.125,9482325.0,1.0,4
3,12,0,3277778.75,1861478.25,9493017.0,1.0,9
4,14,0,3289630.25,1846544.625,9501083.0,1.0,12
5,16,0,3313536.5,1812718.5,9510931.0,1.0,14
6,24,0,3340419.5,1775074.0,9513927.0,1.0,16
7,29,0,3355989.75,1756136.5,9517899.0,1.0,24
8,35,0,3370107.0,1733017.375,9520743.0,1.0,29
9,38,0,3389849.0,1703171.625,9524782.0,1.0,35
10,40,0,3406153.75,1682450.875,9525978.0,1.0,38
11,41,0,3421685.0,1662390.375,9532688.0,1.0,40
12,42,0,3438442.75,1645329.875,9543606.0,1.0,41
13,43,0,3455192.75,1635140.375,9551587.0,1.0,42
14,44,0,3466435.0,1638103.25,9558470.0,1.0,43
15,45,0,3480864.75,1623439.25,9570235.0,1.0,44
16,46,0,3506560.0,1605148.25,9581118.0,1.0,45
17,47,0,3527482.0,1591134.5,9592075.0,1.0,46
18,48,0,3538786.5,1570468.5,9594978.0,1.0,47
19,49,0,3547700.75,1555837.625,9597892.0,1.0,48
20,50,0,3562122.5,1522294.625,9593024.0,1.0,49
21,51,0,3572864.75,1511972.375,9594872.0,1.0,50
22,52,0,3587786.5,1490335.75,9594935.0,1.0,51
23,53,0,3603435.0,1473669.625,9598103.0,1.0,52
24,54,0,3620708.5,1462683.375,9607853.0,1.0,53
25,55,0,3637966.25,1448708.75,9613755.0,1.0,54
26,56,0,3648130.25,1447462.625,9613759.0,1.0,55
27,57,0,3662513.25,1427101.375,9624649.0,1.0,56
28,58,0,3675653.75,1418204.875,9629552.0,1.0,57
29,59,0,3679825.75,1420716.5,9632548.0,1.0,58
30,60,0,3688232.0,1420099.375,9640310.0,1.0,59
31,61,0,3701927.25,1403072.0,9647356.0,1.0,60
32,66,0,3720489.75,1391456.75,9660200.0,1.0,61
33,71,0,3735372.5,1376259.5,9658235.0,1.0,66
34,77,64,3750575.75,1375031.0,9668032.0,1.0,71
35,79,160,3760974.0,1368958.75,9675958.0,1.0,77
36,80,0,3788630.25,1361650.125,9684833.0,1.0,79
37,81,0,3806708.5,1351294.625,9691896.0,1.0,80
38,82,64,3822067.75,1334640.375,9693825.0,1.0,81
39,83,160,3841349.0,1315966.5,9695806.0,1.0,82
40,84,0,3847771.0,1310042.75,9697864.0,1.0,83
41,85,0,3854935.0,1310521.25,9704794.0,1.0,84
42,86,0,3871661.5,1319681.375,9715591.0,1.0,85
43,87,0,3884310.0,1323898.25,9726489.0,1.0,86
44,88,0,3913302.25,1337281.0,9746146.0,1.0,87
45,89,0,3931396.0,1334253.625,9757001.0,1.0,88
46,90,0,3940974.0,1329353.25,9765001.0,1.0,89
47,91,0,3964263.25,1321466.5,9773106.0,1.0,90
48,92,0,3976208.5,1315978.25,9782813.0,1.0,91
49,96,0,3989911.5,1314745.875,9784794.0,1.0,92
50,102,0,4015599.0,1314796.625,9803450.0,1.0,96
51,105,0,4027552.25,1315917.75,9815255.0,1.0,102
52,110,0,4065239.75,1314816.125,9834618.0,1.0,105
53,118,0,4099255.25,1305033.0,9849923.0,1.0,110
54,120,0,4119067.75,1297717.5,9854888.0,1.0,118
55,123,0,4151646.0,1287994.875,9871700.0,1.0,120
56,127,0,4177528.75,1275228.25,9873720.0,1.0,123
57,129,0,4200279.0,1251458.75,9870728.0,1.0,127
58,132,0,4219521.0,1234394.25,9874685.0,1.0,129
59,134,0,4232380.5,1223448.0,9877653.0,1.0,132
60,136,0,4250982.0,1224084.75,9886563.0,1.0,134
61,138,0,4258904.0,1231374.75,9894493.0,1.0,136
62,139,0,4266779.0,1231349.375,9899419.0,1.0,138
63,145,0,4313763.0,1229549.5,9923470.0,1.0,139
64,148,0,4327630.5,1227711.625,9927063.0,1.0,145
65,151,0,4349614.5,1214338.625,9924177.0,1.0,148
66,157,0,4395638.0,1194227.25,9917212.0,1.0,151
67,168,0,4431482.0,1175356.25,9917130.0,1.0,157
68,178,0,4452997.5,1162661.875,9912282.0,1.0,168
69,192,0,4479271.0,1149221.375,9908290.0,1.0,178
70,195,0,4495802.0,1141887.5,9910290.0,1.0,192
71,204,0,4534841.5,1123630.625,9912204.0,1.0,195
72,217,0,4562325.5,1118377.625,9913235.0,1.0,204
73,222,0,4604779.0,1111448.0,9910228.0,1.0,217
74,228,0,4650161.5,1094390.375,9911380.0,1.0,222
75,246,0,4684224.0,1077941.125,9908286.0,1.0,228
