,sample,structure,x,y,z,r,parent
0,1,0,3806013.25,4995499.5,6991415.5,1.0,-1
1,5,0,3817966.25,4993368.5,7002290.5,1.0,1
2,8,0,3823341.25,4990933.0,7014150.0,1.0,5
3,9,0,3826927.25,4992456.5,7021068.0,1.0,8
4,11,0,3829317.75,4997630.5,7026013.0,1.0,9
5,17,0,3838880.25,4990325.5,7032931.0,1.0,11
6,20,0,3843060.0,4993978.0,7036884.5,1.0,17
7,23,0,3858294.5,4985454.5,7043802.0,1.0,20
8,30,0,3877419.5,4986062.0,7048743.5,1.0,23
9,34,0,3884888.25,4990021.0,7047755.5,1.0,30
10,33,0,3883692.75,5005849.0,7042814.0,1.0,34
11,36,0,3887278.75,5007677.0,7044790.5,1.0,33
12,35,0,3884888.25,5003718.5,7050720.0,1.0,36
13,26,0,3865466.25,4980583.5,7045779.0,1.0,23
14,28,0,3873239.75,4976931.0,7047755.5,1.0,26
15,32,0,3882794.5,4978148.0,7034907.5,1.0,28
16,38,0,3893552.25,4974495.5,7051708.5,1.0,28
17,42,0,3901614.75,4974191.0,7051708.5,1.0,38
18,44,0,3919544.5,4955620.5,7066536.5,1.0,42
19,45,0,3937466.25,4932486.0,7074443.0,1.0,44
20,47,0,3953599.0,4917874.5,7078396.0,1.0,45
21,49,0,3971528.75,4915439.0,7075431.0,1.0,47
22,53,0,3991544.5,4908132.5,7078396.0,1.0,49
23,54,0,3996028.75,4909351.0,7080372.5,1.0,53
24,56,0,4018732.0,4906306.0,7076419.5,1.0,54
25,57,0,4027099.0,4902044.5,7079384.5,1.0,56
26,55,0,4004989.75,4894738.0,7073454.5,1.0,57
27,51,0,3983778.75,4900825.5,7057642.0,1.0,55
28,48,0,3964060.0,4909351.0,7053685.0,1.0,51
29,46,0,3938966.25,4911784.5,7053685.0,1.0,48
30,37,0,3892653.75,4926398.0,7039849.0,1.0,46
31,31,0,3881302.25,4928833.5,7039849.0,1.0,37
32,40,0,3895044.5,4921527.0,7049732.0,1.0,31
33,58,0,4041435.0,4898392.0,7082349.0,1.0,57
34,59,0,4056372.5,4891695.0,7093224.0,1.0,58
35,60,0,4081771.0,4881343.5,7098165.5,1.0,59
36,62,0,4087442.75,4872820.0,7093224.0,1.0,60
37,63,0,4098802.25,4865515.0,7090259.5,1.0,62
38,68,0,4127185.0,4860644.0,7100142.0,1.0,63
39,72,0,4147497.5,4847859.0,7108048.5,1.0,68
40,71,0,4139427.25,4847859.0,7112001.5,1.0,72
41,70,0,4136739.75,4853337.5,7106072.0,1.0,71
42,69,0,4133153.75,4853337.5,7098165.5,1.0,70
43,73,0,4161536.5,4842988.0,7113978.0,1.0,72
44,75,0,4173489.75,4836900.0,7114966.5,1.0,73
45,79,0,4185442.75,4835681.0,7114966.5,1.0,75
46,76,0,4176177.25,4832638.0,7095200.5,1.0,79
47,74,0,4172591.25,4841769.0,7079384.5,1.0,76
48,81,0,4194107.0,4830202.5,7123864.5,1.0,79
49,80,0,4189622.5,4833245.5,7107060.0,1.0,81
50,78,0,4182153.75,4830202.5,7088279.0,1.0,80
51,77,0,4178864.75,4829593.5,7084325.5,1.0,78
52,82,0,4197989.5,4831419.5,7126829.5,1.0,81
53,85,0,4225771.0,4830202.5,7134736.0,1.0,82
54,86,0,4232341.5,4829593.5,7136712.5,1.0,85
55,87,0,4272677.0,4828376.5,7152529.0,1.0,86
56,88,0,4301357.0,4824722.0,7160435.0,1.0,87
57,91,0,4313904.0,4821679.0,7183169.5,1.0,88
58,92,0,4362904.0,4805239.5,7210841.5,1.0,91
59,93,0,4397857.0,4798542.5,7225669.5,1.0,92
60,94,0,4422654.0,4793064.0,7235552.0,1.0,93
61,95,0,4442966.5,4785757.5,7256310.0,1.0,94
62,96,0,4471950.5,4771753.5,7268169.5,1.0,95
63,97,0,4504216.5,4760187.0,7268169.5,1.0,96
64,98,0,4543654.0,4751054.0,7292880.5,1.0,97
65,99,0,4580997.5,4747400.0,7307704.5,1.0,98
66,100,0,4609380.5,4746792.5,7322532.5,1.0,99
67,101,0,4636864.5,4744357.0,7322532.5,1.0,100
68,102,0,4656583.5,4746792.5,7327474.0,1.0,101
69,103,0,4700200.5,4746183.0,7337357.0,1.0,102
70,112,0,4734560.0,4747400.0,7340325.5,1.0,103
71,121,0,4779075.5,4758968.5,7344279.0,1.0,112
72,126,0,4806263.0,4757751.5,7341314.0,1.0,121
73,130,0,4835239.5,4763839.5,7341314.0,1.0,126
74,136,0,4864224.0,4771146.0,7331427.0,1.0,130
75,138,0,4871388.0,4779060.0,7328462.5,1.0,136
76,140,0,4879161.5,4796107.0,7324509.5,1.0,138
77,144,0,4888122.5,4805849.0,7320556.0,1.0,140
78,150,0,4898279.0,4827767.0,7311661.5,1.0,144
