,sample,structure,x,y,z,r,parent
0,1,0,5486239.5,4900825.5,8084591.5,1.0,-1
1,4,0,5498185.0,4884388.0,8069767.0,1.0,1
2,11,0,5508349.0,4862165.5,8063837.5,1.0,4
3,13,0,5511333.5,4860339.5,8059880.5,1.0,11
4,18,0,5514318.0,4852120.5,8047032.5,1.0,13
5,30,0,5524482.0,4853337.5,8033197.0,1.0,18
6,35,0,5528661.5,4842988.0,8025286.5,1.0,30
7,41,0,5531646.0,4836290.5,8012439.0,1.0,35
8,55,0,5542107.0,4830810.0,8002556.0,1.0,41
9,71,0,5553161.5,4832029.0,7994646.0,1.0,55
10,92,0,5571083.5,4821679.0,7979822.0,1.0,71
11,112,0,5594685.0,4818634.5,7970927.0,1.0,92
12,122,0,5602755.5,4807066.0,7956099.0,1.0,112
13,121,0,5602154.0,4796716.5,7937322.0,1.0,122
14,117,0,5598568.0,4789409.5,7923482.0,1.0,121
15,126,0,5608427.0,4791236.0,7924470.0,1.0,117
16,135,0,5622169.5,4795499.5,7937322.0,1.0,126
17,140,0,5626654.0,4807066.0,7952146.0,1.0,135
18,127,64,5610521.0,4813154.0,7955111.0,1.0,140
19,128,0,5611716.5,4821070.0,7970927.0,1.0,127
20,116,0,5597677.0,4827767.0,7980810.0,1.0,128
21,108,0,5586021.0,4826548.5,7980810.0,1.0,116
22,80,0,5559732.0,4833855.0,7987728.0,1.0,108
23,61,0,5544193.0,4835072.0,7997611.0,1.0,80
24,66,0,5546888.0,4840552.0,8001568.0,1.0,61
25,45,0,5534341.5,4839943.0,8019357.0,1.0,66
26,36,0,5528661.5,4849685.0,8034185.0,1.0,45
27,50,0,5537622.5,4861861.0,8049997.5,1.0,36
28,56,0,5542404.0,4880126.5,8060868.5,1.0,50
29,51,160,5537622.5,4891390.0,8068779.0,1.0,56
30,53,0,5538818.0,4895347.0,8071743.5,1.0,51
31,43,0,5533443.0,4908741.5,8086568.0,1.0,53
32,39,192,5531052.0,4911784.5,8091509.5,1.0,43
33,40,0,5531052.0,4922136.0,8098431.0,1.0,39
34,37,0,5529255.5,4927005.5,8104361.0,1.0,40
35,52,0,5538224.0,4941618.5,8112267.0,1.0,37
36,44,0,5534036.5,4951359.0,8123138.0,1.0,52
37,34,0,5528060.0,4953794.5,8131048.5,1.0,44
38,64,0,5545989.5,4964753.5,8135989.5,1.0,34
39,81,192,5559732.0,4975712.5,8148837.5,1.0,64
40,89,64,5566302.0,4985454.5,8158724.0,1.0,81
41,100,0,5579450.5,4999154.0,8162677.0,1.0,89
42,101,0,5580044.5,5004632.5,8164654.0,1.0,100
43,49,64,5537029.0,4914829.5,8096454.5,1.0,39
44,42,64,5532247.5,4888650.0,8064825.5,1.0,51
45,29,0,5524177.0,4895347.0,8060868.5,1.0,42
46,22,0,5517310.0,4895956.5,8069767.0,1.0,29
47,23,0,5517310.0,4899304.0,8078661.5,1.0,22
48,24,0,5519700.5,4901435.0,8082614.5,1.0,23
49,141,0,5630833.5,4813154.0,7961040.5,1.0,140
50,145,0,5648763.0,4825941.0,7977845.0,1.0,141
51,146,0,5652646.0,4833855.0,7983775.0,1.0,145
52,144,0,5641591.5,4847554.0,7984763.0,1.0,146
53,142,0,5639200.5,4855163.5,7989704.5,1.0,144
54,138,0,5625458.5,4863687.0,7991681.0,1.0,142
55,133,0,5619786.5,4875255.5,7997611.0,1.0,138
56,134,0,5620083.5,4889259.5,8001568.0,1.0,133
57,132,0,5618286.5,4900825.5,8010462.5,1.0,134
58,123,0,5602755.5,4928833.5,8018368.5,1.0,132
59,118,0,5598568.0,4944661.5,8028251.5,1.0,123
60,113,160,5594982.0,4946489.5,8029239.5,1.0,118
61,107,64,5585427.0,4945271.0,8033197.0,1.0,113
62,97,0,5575568.0,4943445.0,8044068.0,1.0,107
63,96,0,5572279.0,4938573.5,8049009.5,1.0,97
64,87,0,5564513.0,4944359.0,8060868.5,1.0,96
65,74,0,5556146.0,4944661.5,8073720.0,1.0,87
66,77,0,5557943.0,4947706.5,8082614.5,1.0,74
67,93,0,5571083.5,4947706.5,8102384.5,1.0,77
68,94,160,5571083.5,4949837.5,8108314.0,1.0,93
69,109,0,5589310.0,4780277.0,7915575.5,1.0,117
70,103,0,5582435.0,4794281.0,7949181.0,1.0,109
71,105,0,5583935.0,4809501.5,7988716.5,1.0,103
72,86,0,5564216.5,4814372.5,8017380.5,1.0,105
73,73,0,5555552.0,4825941.0,8042091.5,1.0,86
74,59,0,5543599.0,4841769.0,8072732.0,1.0,73
75,46,0,5535529.0,4855163.5,8103372.5,1.0,59
76,31,0,5524482.0,4873429.0,8139943.0,1.0,46
77,17,0,5512232.0,4892607.0,8170583.5,1.0,31
78,10,0,5507747.5,4899609.0,8174536.5,1.0,17
79,15,0,5511630.5,4906611.0,8161689.0,1.0,10
80,26,0,5522685.0,4927614.5,8158724.0,1.0,15
81,28,0,5523583.5,4958056.0,8147849.0,1.0,26
82,16,0,5511927.0,4973277.0,8133025.0,1.0,28
83,21,0,5516708.5,4976931.0,8129072.0,1.0,16
84,32,0,5525974.0,4981800.5,8118197.0,1.0,21
85,48,0,5536427.0,4987281.0,8111279.0,1.0,32
86,60,0,5543896.0,4987281.0,8103372.5,1.0,48
87,65,0,5546583.5,4982409.5,8097443.0,1.0,60
88,82,0,5559732.0,4987281.0,8099419.5,1.0,65
89,91,0,5570489.5,4989107.0,8099419.5,1.0,82
90,58,0,5543005.5,4980583.5,8145872.5,1.0,21
91,76,0,5557341.5,4992152.0,8152790.5,1.0,58
92,33,0,5527466.5,4898999.5,8163665.5,1.0,17
93,62,0,5544794.5,4899609.0,8156743.5,1.0,33
94,54,0,5539419.5,4902654.0,8152790.5,1.0,62
95,27,0,5523286.5,4906915.5,8145872.5,1.0,54
96,5,0,5498185.0,4900218.5,8128083.5,1.0,27
97,7,0,5501771.0,4906306.0,8111279.0,1.0,5
98,6,0,5501177.0,4913003.5,8110290.5,1.0,7
99,19,0,5515513.0,4925179.0,8113255.5,1.0,6
100,12,0,5511036.5,4921222.0,8121161.5,1.0,19
101,14,0,5511333.5,4928833.5,8119185.0,1.0,12
102,8,0,5505357.0,4928224.0,8121161.5,1.0,14
103,3,0,5497888.0,4917874.5,8108314.0,1.0,8
104,38,0,5530450.5,4930050.5,8117208.5,1.0,19
105,68,0,5548974.0,4937964.5,8117208.5,1.0,38
106,72,0,5554052.0,4941923.5,8117208.5,1.0,68
