,sample,structure,x,y,z,r,parent
0,1,0,4022192.75,3985136.5,7824634.5,1.0,-1
1,3,0,4038091.25,3998535.0,7827661.5,1.0,1
2,5,0,4043380.25,3999120.75,7834556.0,1.0,3
3,4,0,4038888.25,4005244.0,7836657.5,1.0,5
4,2,0,4025786.5,3968161.75,7817036.5,1.0,1
5,6,0,4065208.5,3965609.25,7802025.0,1.0,2
6,8,0,4066536.5,3951605.25,7793036.5,1.0,6
7,7,0,4066317.75,3933431.5,7776474.0,1.0,8
8,9,0,4095755.25,3926669.75,7755544.5,1.0,7
9,10,0,4098763.25,3915732.25,7744704.5,1.0,9
10,11,0,4125942.75,3903583.75,7728052.0,1.0,10
11,12,0,4177536.5,3895076.0,7693372.5,1.0,11
12,13,0,4202700.5,3898017.25,7662622.5,1.0,12
13,14,0,4219943.0,3892910.0,7620146.0,1.0,13
14,15,0,4232739.5,3890740.0,7614224.0,1.0,14
15,16,0,4284224.0,3898642.25,7569759.5,1.0,15
16,18,0,4313771.0,3896525.25,7534243.5,1.0,16
17,20,0,4320388.0,3892570.0,7517368.5,1.0,18
18,17,0,4309654.0,3889535.0,7508482.0,1.0,20
19,19,0,4319786.5,3896794.75,7490790.5,1.0,17
20,21,0,4380138.0,3896773.25,7446259.5,1.0,19
21,22,0,4404818.0,3893745.75,7415572.0,1.0,21
22,23,0,4430880.5,3896503.75,7393743.5,1.0,22
23,24,0,4495404.0,3907191.25,7337493.5,1.0,23
24,25,0,4557560.0,3908322.0,7294950.5,1.0,24
25,26,0,4611325.5,3910201.0,7265282.5,1.0,25
26,27,0,4667497.5,3912017.25,7229720.0,1.0,26
27,28,0,4706966.5,3907806.5,7207989.5,1.0,27
28,29,0,4744529.0,3904138.5,7192161.5,1.0,28
29,42,0,4804575.5,3901701.0,7157587.5,1.0,29
30,56,0,4849763.0,3905361.0,7131841.5,1.0,42
31,54,0,4842591.5,3924224.25,7122884.5,1.0,56
32,51,0,4836224.0,3919367.0,7111130.5,1.0,54
33,50,0,4835982.0,3918185.25,7102275.0,1.0,51
34,48,0,4831232.0,3918507.5,7103239.5,1.0,50
35,37,0,4786427.0,3914783.0,7115040.5,1.0,48
36,34,0,4768450.5,3914376.75,7122005.5,1.0,37
37,31,0,4758849.0,3918115.0,7126954.5,1.0,34
38,30,0,4757638.0,3907724.25,7147669.5,1.0,31
39,32,0,4762536.5,3882277.0,7191185.0,1.0,30
40,33,0,4767325.5,3852369.0,7240634.5,1.0,32
41,35,0,4772669.5,3825572.0,7298947.0,1.0,33
42,38,0,4790638.0,3772861.0,7356197.0,1.0,35
43,40,0,4801966.5,3735052.5,7389861.0,1.0,38
44,39,0,4801372.5,3711273.25,7433353.0,1.0,40
45,44,0,4812724.0,3667257.5,7471962.5,1.0,39
46,58,0,4857568.0,3620997.75,7520290.5,1.0,44
47,64,0,4876075.5,3585663.75,7552751.5,1.0,58
48,68,0,4888622.5,3553433.25,7603353.0,1.0,64
49,76,0,4902349.0,3533322.0,7663814.0,1.0,68
50,85,0,4919638.0,3518392.25,7760630.5,1.0,76
51,88,0,4922716.5,3507216.5,7805056.0,1.0,85
52,101,0,4940005.5,3510847.5,7859388.0,1.0,88
53,107,0,4943896.0,3513199.0,7909747.5,1.0,101
54,114,0,4960333.5,3515736.0,7975083.5,1.0,107
55,121,0,4976466.5,3516734.25,8035138.0,1.0,114
56,118,0,4967489.5,3521790.75,8120368.5,1.0,121
57,119,0,4967489.5,3532710.75,8211134.0,1.0,118
58,116,0,4965700.5,3529732.25,8268571.5,1.0,119
59,123,0,4978849.0,3505300.5,8306110.5,1.0,116
60,111,0,4950154.0,3499240.0,8316645.5,1.0,123
61,95,0,4926818.0,3458443.0,8355669.0,1.0,111
62,62,0,4870521.0,3431681.5,8379270.5,1.0,95
63,43,0,4807372.5,3390876.75,8421747.0,1.0,62
64,36,160,4775646.0,3352689.25,8466228.0,1.0,43
65,41,64,4804450.5,3297091.5,8471067.0,1.0,36
66,46,0,4823474.0,3292902.0,8469239.0,1.0,41
67,52,0,4838997.5,3266775.25,8455423.0,1.0,46
68,59,0,4865677.0,3257540.75,8447470.0,1.0,52
69,79,64,4905404.0,3243505.5,8439587.0,1.0,59
70,84,0,4917857.0,3233214.5,8413130.0,1.0,79
71,98,0,4938154.0,3217978.25,8366403.5,1.0,84
72,103,0,4941755.5,3213132.5,8339716.0,1.0,98
73,104,0,4941779.0,3201593.5,8336751.0,1.0,103
74,94,0,4925708.5,3223201.0,8305235.5,1.0,103
75,93,0,4925068.0,3226484.25,8295200.0,1.0,94
76,97,0,4930677.0,3240431.5,8274653.5,1.0,93
77,89,0,4923825.5,3250902.0,8255704.0,1.0,97
78,91,0,4924443.0,3261228.25,8245805.5,1.0,89
79,105,0,4942396.0,3263031.0,8227973.5,1.0,91
80,108,0,4948396.0,3274634.5,8217239.5,1.0,105
81,106,0,4943536.5,3281904.0,8206302.0,1.0,108
82,99,0,4938185.0,3284374.75,8200341.0,1.0,106
83,102,0,4940599.0,3276449.0,8188497.5,1.0,99
84,113,0,4954341.5,3283665.75,8199321.5,1.0,106
85,82,0,4909489.5,3230763.5,8314837.0,1.0,94
86,60,0,4865935.0,3247751.75,8400060.0,1.0,59
87,66,0,4887435.0,3250882.5,8370262.5,1.0,60
88,72,0,4897716.5,3247964.5,8358024.5,1.0,66
89,71,0,4897013.0,3245419.75,8350606.5,1.0,72
90,67,0,4888036.5,3242269.25,8327833.0,1.0,71
91,77,0,4903669.5,3247066.25,8300356.5,1.0,67
92,83,0,4910739.5,3258788.75,8295227.5,1.0,77
93,92,0,4924474.0,3268525.25,8265532.0,1.0,83
94,96,0,4929911.5,3265439.25,8258669.0,1.0,92
95,86,0,4919802.0,3267290.75,8252727.5,1.0,96
96,80,0,4906654.0,3261382.5,8256653.5,1.0,86
97,73,160,4898185.0,3252038.75,8263634.0,1.0,80
98,74,0,4899388.0,3248441.25,8349598.5,1.0,72
99,69,0,4889232.0,3264197.0,8345567.5,1.0,74
100,75,0,4901622.5,3270353.25,8336712.0,1.0,74
101,81,0,4908325.5,3283767.25,8324958.0,1.0,75
102,90,0,4923872.5,3502312.25,7917290.5,1.0,107
103,78,0,4904083.5,3491433.25,7924747.5,1.0,90
104,65,0,4879599.0,3489691.25,7955228.0,1.0,78
105,63,0,4872349.0,3477945.0,7960185.0,1.0,65
106,61,0,4869450.5,3470003.75,7967197.0,1.0,63
107,55,0,4848544.5,3449943.0,7977962.5,1.0,61
108,53,0,4840841.5,3432290.75,7988779.0,1.0,55
109,49,0,4832849.0,3425322.0,7991681.0,1.0,53
110,47,0,4828669.5,3423495.75,7993657.5,1.0,49
111,45,0,4822263.0,3420656.0,7999642.0,1.0,47
112,57,0,4856904.0,3475474.25,7950220.0,1.0,63
113,70,0,4894583.5,3914488.0,7074501.5,1.0,50
114,87,0,4921364.5,3919986.0,7055810.0,1.0,70
115,122,0,4977060.0,3936986.0,7036001.5,1.0,87
116,132,0,5021864.5,3940005.5,7020251.5,1.0,122
117,137,0,5073279.0,3944298.5,7008314.0,1.0,132
118,144,0,5100732.0,3948599.25,6993513.0,1.0,137
119,146,0,5114872.5,3959527.0,6978693.0,1.0,144
120,145,0,5113841.5,3969197.0,6959954.5,1.0,146
121,141,0,5091732.0,4021494.0,6890755.5,1.0,145
122,138,0,5073825.5,4089796.75,6841193.0,1.0,141
123,136,0,5072630.5,4132150.0,6802677.0,1.0,138
124,140,0,5080388.0,4152513.25,6784907.5,1.0,136
125,142,0,5095318.0,4200722.0,6738489.5,1.0,140
126,147,0,5121552.0,4255394.0,6680216.5,1.0,142
127,158,0,5149122.5,4293142.0,6638697.0,1.0,147
128,173,0,5184286.5,4374708.5,6520118.5,1.0,158
129,176,0,5192747.5,4403960.5,6476489.5,1.0,173
130,183,0,5205661.5,4448390.0,6440013.0,1.0,176
131,198,0,5225685.0,4493447.0,6424204.5,1.0,183
132,202,0,5232755.5,4522064.0,6416286.5,1.0,198
133,208,0,5240544.5,4548243.5,6401466.5,1.0,202
134,211,0,5248888.0,4593273.0,6359853.0,1.0,208
135,216,0,5257302.0,4631046.5,6350029.0,1.0,211
136,224,0,5264419.5,4649935.0,6352650.0,1.0,216
137,229,0,5273411.5,4691945.0,6370790.5,1.0,224
138,232,0,5285333.5,4716919.5,6392575.5,1.0,229
139,240,0,5301607.0,4736441.0,6422095.0,1.0,232
140,247,0,5312958.5,4744357.0,6439888.0,1.0,240
141,246,0,5310864.5,4744966.5,6398376.5,1.0,247
142,237,0,5299068.0,4737015.0,6348450.5,1.0,246
143,248,0,5313388.0,4731546.5,6297708.5,1.0,237
144,257,0,5328974.0,4732708.5,6267939.0,1.0,248
145,261,0,5334279.0,4736298.5,6205353.0,1.0,257
146,265,0,5341450.5,4738374.5,6177189.0,1.0,261
147,262,0,5337286.5,4736970.0,6119849.0,1.0,265
148,264,0,5341419.5,4743654.0,6053458.5,1.0,262
149,268,0,5342779.0,4750341.5,5997306.0,1.0,264
150,260,0,5333185.0,4757073.5,5957814.0,1.0,268
151,249,0,5313474.0,4759427.0,5933950.5,1.0,260
152,239,0,5301521.0,4753345.0,5899357.0,1.0,249
153,242,0,5302708.5,4747368.5,5855825.5,1.0,239
154,245,0,5306927.0,4751050.5,5801532.5,1.0,242
155,244,0,5305669.5,4748734.0,5738302.0,1.0,245
156,235,0,5292521.0,4741886.0,5705708.5,1.0,244
157,228,0,5271904.0,4726105.0,5622638.0,1.0,235
158,214,0,5255435.0,4705417.5,5552493.5,1.0,228
159,212,0,5251263.0,4691941.0,5473361.0,1.0,214
160,207,0,5239950.5,4662702.5,5389388.0,1.0,212
161,199,0,5227325.5,4632933.0,5278779.0,1.0,207
162,191,0,5215411.5,4603130.5,5212486.0,1.0,199
163,193,0,5216880.5,4583029.0,5157083.5,1.0,191
164,182,0,5205497.5,4564042.5,5089907.5,1.0,193
165,174,0,5187318.0,4547636.0,5028552.0,1.0,182
166,179,0,5199677.0,4525697.0,4971173.5,1.0,174
167,185,0,5207685.0,4498333.5,4910009.5,1.0,179
168,187,0,5210036.5,4478101.0,4882279.0,1.0,185
169,186,0,5209997.5,4434493.5,4816118.5,1.0,187
170,177,0,5194544.5,4387472.0,4764712.5,1.0,186
171,178,0,5199318.0,4369302.0,4761732.0,1.0,177
172,181,0,5205193.0,4351673.5,4747857.0,1.0,178
173,188,0,5211896.0,4348407.5,4742989.5,1.0,181
174,192,0,5216630.5,4338374.5,4746880.5,1.0,188
175,217,0,5257857.0,4330353.0,4741923.5,1.0,192
176,243,0,5304466.5,4304200.5,4730103.0,1.0,217
