,sample,structure,x,y,z,r,parent
0,1,0,7030091.5,2863068.0,9394345.0,1.0,-1
1,2,0,7039794.5,2863695.0,9392415.0,1.0,1
2,6,0,7067716.5,2858175.5,9390298.0,1.0,2
3,4,0,7058013.0,2855134.5,9385438.0,1.0,6
4,3,160,7057575.5,2861203.0,9374556.0,1.0,4
5,9,0,7091661.5,2858679.5,9397536.0,1.0,6
6,8,64,7085654.0,2869730.25,9397220.0,1.0,9
7,7,0,7068294.5,2857583.75,9409204.0,1.0,8
8,5,0,7058185.0,2856365.0,9415138.0,1.0,7
9,10,0,7092200.5,2871591.5,9397341.0,1.0,8
10,21,0,7123927.0,2858788.75,9400255.0,1.0,9
11,30,0,7129927.0,2865468.5,9397329.0,1.0,21
12,26,64,7126904.0,2855726.25,9405192.0,1.0,21
13,24,160,7125864.5,2852056.5,9409130.0,1.0,26
14,37,0,7137669.5,2838716.5,9416079.0,1.0,24
15,50,0,7150349.0,2835601.25,9424915.0,1.0,37
16,71,0,7180099.0,2827691.25,9454642.0,1.0,50
17,75,0,7188614.5,2796130.5,9479161.0,1.0,71
18,79,0,7194411.5,2782126.75,9490216.0,1.0,75
19,86,0,7202154.0,2791794.75,9503360.0,1.0,79
20,99,0,7215302.0,2816734.25,9504075.0,1.0,86
21,106,0,7229646.0,2840519.25,9506161.0,1.0,99
22,117,0,7251200.5,2857536.75,9511938.0,1.0,106
23,135,0,7268583.5,2862406.0,9520837.0,1.0,117
24,140,64,7273286.5,2865449.0,9527817.0,1.0,135
25,177,160,7302575.5,2895271.25,9538649.0,1.0,140
26,193,0,7319911.5,2930542.75,9580153.0,1.0,177
27,194,0,7320513.0,2955908.0,9544579.0,1.0,193
28,198,0,7327044.5,2976265.5,9531755.0,1.0,194
29,209,0,7350341.5,3005415.75,9510763.0,1.0,198
30,216,0,7375489.5,3039579.75,9478493.0,1.0,209
31,218,0,7383825.5,3036013.5,9478142.0,1.0,216
32,214,64,7370669.5,3012535.0,9488216.0,1.0,218
33,212,160,7360497.5,2981126.75,9495142.0,1.0,214
34,213,0,7366521.0,2960468.5,9491204.0,1.0,212
35,207,0,7345560.0,2936911.75,9491673.0,1.0,213
36,208,0,7349169.5,2936724.25,9487310.0,1.0,207
37,206,160,7344966.5,2922380.5,9477036.0,1.0,208
38,205,0,7344802.0,2934273.25,9490142.0,1.0,207
39,197,0,7326450.5,2931245.75,9480353.0,1.0,205
40,196,0,7325529.0,2918431.5,9493122.0,1.0,205
41,184,192,7311880.5,2909283.0,9492188.0,1.0,196
42,176,64,7300802.0,2914413.75,9482306.0,1.0,184
43,143,0,7276888.0,2912935.25,9466536.0,1.0,176
44,183,0,7309771.0,2920878.75,9474368.0,1.0,176
45,190,192,7314544.5,2914130.5,9484321.0,1.0,196
46,167,64,7296919.5,2903203.0,9476345.0,1.0,190
47,215,0,7375466.5,2955677.5,9490278.0,1.0,213
48,219,0,7402341.5,2979949.0,9488181.0,1.0,215
49,220,0,7430427.0,3014677.5,9480364.0,1.0,219
50,221,0,7483060.0,3070095.5,9456759.0,1.0,220
51,224,0,7547544.5,3120068.0,9426052.0,1.0,221
52,223,0,7522232.0,3087734.25,9422001.0,1.0,224
53,222,0,7495732.0,3073326.0,9428368.0,1.0,223
54,225,0,7606099.0,3165212.75,9400349.0,1.0,224
55,226,64,7657521.0,3229593.5,9374579.0,1.0,225
56,227,160,7715427.0,3304445.0,9346013.0,1.0,226
57,228,0,7766279.0,3364742.0,9316825.0,1.0,227
58,229,0,7824841.5,3418908.0,9298704.0,1.0,228
59,230,0,7891872.5,3465804.5,9287638.0,1.0,229
60,231,0,7958107.0,3509634.5,9282591.0,1.0,230
61,232,0,8037864.5,3545536.75,9292481.0,1.0,231
62,233,0,8126935.0,3577779.0,9326188.0,1.0,232
63,234,64,8209661.0,3601986.0,9365743.0,1.0,233
64,235,160,8302856.5,3624941.25,9408181.0,1.0,234
65,236,0,8393646.0,3648413.75,9442743.0,1.0,235
66,237,0,8477356.0,3673980.25,9458657.0,1.0,236
67,238,0,8546060.0,3691663.75,9460540.0,1.0,237
68,239,0,8598700.0,3709281.0,9452681.0,1.0,238
69,240,0,8626606.0,3706251.75,9442876.0,1.0,239
70,241,0,8659005.0,3723349.25,9441677.0,1.0,240
71,242,0,8687122.0,3741656.0,9447677.0,1.0,241
72,243,0,8716333.0,3793322.0,9459603.0,1.0,242
73,244,0,8755731.0,3799997.75,9477427.0,1.0,243
74,246,0,8776067.0,3752558.25,9481431.0,1.0,244
75,247,192,8796536.0,3706298.5,9489220.0,1.0,246
76,252,64,8846044.0,3668529.0,9525821.0,1.0,247
77,256,0,8871224.0,3659439.25,9547575.0,1.0,252
78,258,0,8876442.0,3655763.5,9549790.0,1.0,256
79,262,160,8885419.0,3622253.75,9550517.0,1.0,258
80,263,64,8887794.0,3611906.0,9544532.0,1.0,262
81,267,0,8896161.0,3598699.0,9535724.0,1.0,263
82,257,0,8872864.0,3619839.5,9535583.0,1.0,263
83,253,192,8865685.0,3672812.25,9547481.0,1.0,258
84,260,64,8878825.0,3677708.75,9565255.0,1.0,253
85,261,0,8881216.0,3668726.25,9556427.0,1.0,260
86,245,0,8773638.0,3806087.75,9491263.0,1.0,244
87,249,0,8819677.0,3801867.0,9524095.0,1.0,245
88,248,0,8815505.0,3843675.5,9516220.0,1.0,249
89,250,0,8839364.0,3843400.25,9486212.0,1.0,248
90,259,0,8878231.0,3828701.0,9498337.0,1.0,250
91,268,0,8897325.0,3817095.5,9507825.0,1.0,259
92,271,64,8914653.0,3814089.5,9518974.0,1.0,268
93,266,0,8895489.0,3806777.0,9499173.0,1.0,268
94,264,192,8891349.0,3789730.25,9500149.0,1.0,266
95,254,0,8866192.0,3774829.75,9508114.0,1.0,264
96,270,64,8910489.0,3766620.75,9500165.0,1.0,264
97,269,0,8908669.0,3797036.75,9494985.0,1.0,266
98,272,160,8921224.0,3799462.75,9496169.0,1.0,269
99,251,0,8842474.0,3778066.25,9534681.0,1.0,249
100,255,0,8869286.0,3762755.5,9545603.0,1.0,251
101,265,0,8893888.0,3744171.75,9565536.0,1.0,255
102,217,64,7378591.5,2962232.25,9469313.0,1.0,219
103,211,0,7359138.0,2936091.5,9458610.0,1.0,217
104,204,0,7340216.5,2923923.5,9448630.0,1.0,211
105,199,192,7330622.5,2922669.75,9441521.0,1.0,204
106,181,64,7307966.5,2908054.5,9441739.0,1.0,199
107,174,160,7300193.0,2915005.5,9432829.0,1.0,181
108,175,64,7300200.5,2919199.0,9426954.0,1.0,174
109,144,0,7277575.5,2909929.5,9427138.0,1.0,175
110,178,0,7305052.0,2905669.75,9440782.0,1.0,181
111,166,0,7296614.5,2892296.75,9444728.0,1.0,178
112,149,0,7281411.5,2891640.5,9447739.0,1.0,166
113,169,0,7297810.0,2901992.0,9439563.0,1.0,178
114,157,192,7290638.0,2892865.0,9432907.0,1.0,169
115,142,64,7275318.0,2891644.25,9425942.0,1.0,157
116,120,0,7254208.5,2894720.5,9416528.0,1.0,142
117,123,0,7255333.5,2903199.0,9425888.0,1.0,120
118,148,0,7280458.5,2903244.0,9440329.0,1.0,169
119,133,0,7267911.5,2902648.25,9428911.0,1.0,148
120,203,0,7339661.5,2918451.0,9452544.0,1.0,204
121,191,0,7316849.0,2908710.75,9450700.0,1.0,203
122,202,0,7335341.5,2932437.25,9447708.0,1.0,211
123,195,0,7323732.0,2934271.25,9447509.0,1.0,202
124,189,64,7313849.0,2927564.25,9449466.0,1.0,195
125,186,0,7312146.0,2930619.0,9446626.0,1.0,195
126,171,160,7299013.0,2920826.0,9450673.0,1.0,186
127,201,0,7331872.5,2929322.0,9443692.0,1.0,202
128,192,0,7318130.5,2924212.75,9439798.0,1.0,201
129,188,0,7313357.0,2925585.75,9438813.0,1.0,192
130,210,0,7353364.5,2936706.75,9488282.0,1.0,215
131,200,0,7331864.5,2917453.0,9488243.0,1.0,210
132,187,0,7313255.5,2897130.5,9491177.0,1.0,200
133,182,160,7309161.5,2888003.75,9496056.0,1.0,187
134,172,64,7299529.0,2877070.0,9487298.0,1.0,182
135,160,0,7292419.5,2880505.5,9477360.0,1.0,172
136,156,0,7288974.0,2888620.75,9472384.0,1.0,160
137,154,0,7286654.0,2884361.0,9458587.0,1.0,156
138,158,0,7291747.5,2878279.0,9465618.0,1.0,154
139,165,0,7294810.0,2872785.0,9477364.0,1.0,158
140,173,160,7300161.5,2870970.5,9482298.0,1.0,165
141,179,64,7306154.0,2871148.25,9481243.0,1.0,173
142,185,0,7312130.5,2880806.5,9482251.0,1.0,179
143,170,0,7298388.0,2874292.75,9485239.0,1.0,172
144,168,0,7297802.0,2865574.0,9482302.0,1.0,170
145,163,0,7293677.0,2852673.5,9485774.0,1.0,168
146,159,0,7291771.0,2867308.25,9481290.0,1.0,170
147,145,160,7278013.0,2863654.0,9474384.0,1.0,159
148,141,0,7273927.0,2852744.0,9467466.0,1.0,145
149,146,0,7278060.0,2853304.5,9458599.0,1.0,141
150,131,64,7264318.0,2863663.75,9464497.0,1.0,145
151,126,0,7258935.0,2866712.75,9463392.0,1.0,131
152,180,0,7307536.5,2894689.25,9488290.0,1.0,187
153,164,0,7294622.5,2888615.0,9485235.0,1.0,180
154,147,0,7278583.5,2875824.0,9480122.0,1.0,164
155,137,0,7270669.5,2875228.25,9475407.0,1.0,147
156,130,0,7260732.0,2886812.25,9458563.0,1.0,137
157,121,0,7254747.5,2869767.25,9468450.0,1.0,137
158,110,0,7236208.5,2872179.5,9462450.0,1.0,121
159,161,0,7293036.5,2878257.5,9491181.0,1.0,180
160,155,0,7288864.5,2873556.5,9488239.0,1.0,161
161,152,64,7285239.5,2873369.0,9477360.0,1.0,155
162,150,0,7281661.5,2883206.75,9471396.0,1.0,152
163,153,0,7286419.5,2891048.5,9467243.0,1.0,150
164,151,0,7282794.5,2894115.0,9461446.0,1.0,153
165,162,0,7293435.0,2872800.5,9464478.0,1.0,152
166,134,0,7268521.0,2861210.75,9492114.0,1.0,155
167,124,0,7256599.0,2849310.25,9493173.0,1.0,134
168,112,0,7239693.0,2838675.5,9494114.0,1.0,124
169,109,0,7234474.0,2838691.25,9495114.0,1.0,112
170,104,0,7221575.5,2848421.75,9489196.0,1.0,109
171,96,0,7212911.5,2848429.5,9472380.0,1.0,104
172,95,0,7212364.5,2854499.75,9462997.0,1.0,96
173,82,0,7199818.0,2852710.75,9443759.0,1.0,95
174,83,0,7200036.5,2856958.75,9435790.0,1.0,82
175,89,0,7206341.5,2870958.75,9421989.0,1.0,83
176,81,0,7196482.0,2861206.75,9431946.0,1.0,83
177,78,0,7193279.0,2869144.25,9425845.0,1.0,81
178,91,0,7209864.5,2862429.5,9443755.0,1.0,78
179,94,0,7212146.0,2858156.0,9461575.0,1.0,91
180,87,0,7204591.5,2849027.0,9466927.0,1.0,94
181,88,0,7205763.0,2847814.25,9445720.0,1.0,87
182,77,0,7193255.5,2847199.0,9464442.0,1.0,87
183,74,0,7183685.0,2844163.75,9459560.0,1.0,77
184,73,0,7183661.5,2875245.75,9421911.0,1.0,78
185,76,0,7191029.0,2859992.0,9436821.0,1.0,81
186,84,0,7200396.0,2843542.75,9467438.0,1.0,96
187,68,0,7175646.0,2837454.75,9461481.0,1.0,84
188,47,0,7146271.0,2824660.0,9459560.0,1.0,68
189,31,0,7132380.5,2819808.25,9452646.0,1.0,47
190,27,0,7129029.0,2820410.0,9450681.0,1.0,31
191,23,0,7125122.5,2815574.0,9446712.0,1.0,27
192,32,0,7134169.5,2822245.75,9441778.0,1.0,23
193,15,0,7119146.0,2815511.5,9448587.0,1.0,23
194,28,0,7129630.5,2823468.5,9448622.0,1.0,27
195,36,0,7137091.5,2833843.5,9434911.0,1.0,28
196,41,0,7139458.5,2838736.0,9442739.0,1.0,28
197,54,0,7152021.0,2839255.5,9439372.0,1.0,41
198,55,0,7152505.5,2838661.75,9452665.0,1.0,68
199,46,0,7146052.0,2843552.5,9440595.0,1.0,55
200,56,0,7154411.5,2853316.25,9431962.0,1.0,46
201,57,0,7156208.5,2856099.25,9430919.0,1.0,56
202,62,0,7162193.0,2856943.0,9428872.0,1.0,57
203,64,0,7164560.0,2865453.0,9430868.0,1.0,62
204,67,0,7171724.0,2870320.0,9425685.0,1.0,64
205,72,0,7180747.5,2860605.25,9433856.0,1.0,62
206,59,0,7158021.0,2858761.5,9424974.0,1.0,57
207,70,0,7178286.5,2873982.25,9413122.0,1.0,59
208,39,0,7138872.5,2845986.0,9432903.0,1.0,46
209,40,0,7139380.5,2848451.0,9433622.0,1.0,39
210,61,0,7162138.0,2859945.0,9447688.0,1.0,40
211,42,0,7139966.5,2854542.75,9433884.0,1.0,40
212,33,0,7134661.5,2855124.75,9436989.0,1.0,42
213,19,0,7122099.0,2843437.25,9427860.0,1.0,39
214,16,0,7120458.5,2839913.75,9424841.0,1.0,19
215,14,0,7118263.0,2853308.25,9424896.0,1.0,16
216,17,0,7121247.5,2866689.25,9417106.0,1.0,14
217,20,0,7122122.5,2869714.5,9415997.0,1.0,17
218,105,0,7223716.5,2838273.25,9485263.0,1.0,109
219,101,0,7218911.5,2845794.75,9476329.0,1.0,105
220,98,0,7214138.0,2852628.75,9471423.0,1.0,101
221,90,0,7206763.0,2854505.5,9470407.0,1.0,98
222,80,0,7194989.5,2852122.75,9466603.0,1.0,90
223,69,0,7177841.5,2845988.0,9462501.0,1.0,80
224,65,0,7165700.5,2843564.25,9453583.0,1.0,69
225,85,0,7200974.0,2861050.5,9464505.0,1.0,90
226,97,0,7214122.5,2870933.25,9460860.0,1.0,85
227,100,0,7216536.5,2877001.75,9460497.0,1.0,97
