12255,12084,12139,12120,12290,11971,12133,12222,12246,12226,12132,12221,12316,12438,12221,12156,12037,12338,12573,12273,13112,13148,13007,12484,12250,12119,12007,12088,12261,12290,12014,12200,12221,12331,12393,12184,12179,12354,12475,12487,12680,12395,12623,12763,12586,13775,13904,13326,12985,12343,11927,12015,12042,12165,12266,12035,12176,12172,12456,12582,12395,12443,12567,12588,12618,13450,13154,13154,13105,12774,14078,14127,13425,13394,12606,12077,12255,12325,12418,12440,12172,12187,12282,12598,12511,12923,13331,12769,12864,12846,14441,14791,14092,13457,13070,14172,13925,13516,13739,12950,12250,12484,12347,12601,12629,13025,13070,12942,13021,12862,13674,14023,13993,13437,13128,14585,14967,15083,14066,13268,13397,13788,13388,13719,13089,1
11865,11948,11909,11965,11824,11787,11922,11992,11922,11918,12078,12117,11984,11904,12042,12004,12088,11913,11899,12081,11919,11952,11747,11948,11940,11858,11978,12037,11996,11836,11873,11819,12067,11915,11958,12023,12145,11948,11863,12040,12088,12009,11895,11968,12256,11888,11999,11976,12042,12036,11839,11926,11983,12062,11849,11910,11736,11970,11889,11959,11920,11997,11886,11812,12084,12076,12081,11981,12035,11986,11956,11958,12000,12097,12065,11752,11826,11909,11978,11810,11896,11851,11907,11880,11974,11760,11928,11881,11901,12359,11972,11973,11984,12069,12110,12046,11896,11939,12127,12056,11721,11773,11897,11932,12029,11779,11937,11960,11998,12142,11955,11995,11929,11979,12469,12048,11960,11880,12065,12070,12161,11945,11917,11960,12051,0
12929,13430,13542,13088,12402,13703,13927,13884,13459,12695,13606,13968,14105,13617,12766,13203,13740,13449,13358,12383,12374,12713,12807,12355,12452,13349,13859,13990,13623,12354,13395,13859,14013,13545,12427,13140,13951,13654,13771,12673,12963,13059,12790,12922,12633,12075,12264,12138,12236,12586,13515,14015,14133,13231,12522,13739,14527,13830,13624,12400,12962,13505,13468,13358,12704,12405,12332,12368,12538,12469,11944,11985,11877,12082,12286,13632,13471,13524,13022,12771,13732,14031,13303,13255,12843,12674,13093,12886,12909,12747,12223,12213,12345,12395,12239,11911,11889,11858,12083,12279,13705,13508,13200,12855,12844,13047,13205,12803,12792,13033,12346,12547,12527,12687,12635,12164,12178,12403,12379,12225,11955,11990,11915,12051,12324,1
11815,11850,11871,11848,11887,11757,11833,11868,11896,11840,12199,12155,11779,12022,11989,11964,12053,11889,12100,12029,12061,11901,11953,12035,12105,11922,11887,11840,11860,11865,11943,12023,11918,12002,11932,11965,12066,11753,12106,11971,11874,11997,11856,12086,11997,12107,11946,11933,11908,12175,12133,11921,11923,12122,11832,11904,12160,11901,11993,11996,12036,11996,11780,12081,11928,11896,11966,11941,12251,12021,12041,11975,12077,12042,12098,12020,11869,12055,12169,12024,11920,12093,11842,12034,12069,12056,12024,11866,12032,11955,11929,11989,11936,12012,12097,12065,12027,12002,11813,12039,11871,11717,12075,12151,12180,11957,11795,12098,12091,12044,12067,12085,12187,12038,12034,11987,11997,12183,11925,12146,12060,12222,11867,11765,12064,0
12316,12332,12365,12115,11946,12163,12345,12245,11890,11712,12103,12148,12109,11905,11830,11937,12011,12133,11972,11834,11879,11930,12024,12000,11977,12221,12332,12291,12072,11928,12172,12414,12326,11921,11751,12078,12192,12137,11908,11869,12029,12086,12185,12039,11898,11897,11933,12042,11943,11927,12202,12163,12079,11918,11904,12298,12474,12164,11775,11898,12097,12213,12079,11839,11940,12000,11934,11992,12034,12060,11937,11937,11956,11795,11856,11971,12131,12265,12013,12002,12292,12492,12404,11848,11922,12567,12450,12198,11892,11886,12344,12065,12064,11937,11806,12007,11941,11916,11742,11824,11940,12011,12080,11954,11978,12070,12125,12161,11924,11981,12378,12160,12030,11881,12011,12229,12035,11899,11816,11866,12026,12075,11967,11793,11857,1
11725,12031,11865,11745,11685,11882,11983,11904,11739,11763,11789,11912,11770,11746,11863,11934,11812,11684,11908,11865,11970,11726,11570,11735,11717,11892,11921,11865,11807,11643,11885,11890,11851,11649,11766,11801,11863,11743,11663,11870,11987,11774,11631,11974,11784,11939,11766,11546,11715,11757,11861,11729,12015,11905,11720,11905,11806,11869,11558,11801,11797,11829,11742,11687,11834,11870,11745,11863,11606,11710,11870,11763,11840,11726,11762,11818,11685,11797,12032,11861,11920,11780,11882,11673,11826,11821,11871,11936,11598,11828,11804,11787,11768,11680,11717,11787,11730,11835,11796,11753,11787,11817,11745,12038,11960,11914,11879,11901,11816,11808,11864,12082,11972,11588,11884,11845,11952,11935,11777,11814,11742,11915,11849,11828,11757,0
12112,12034,12139,12178,12046,12189,12215,12316,12168,12073,12401,12398,12259,12024,11995,12276,12205,11953,12003,12059,12080,12042,11876,11973,11942,12145,12064,12057,12205,12190,12165,12354,12399,12242,12188,12413,12441,12318,12121,12047,12313,12195,11980,11962,12080,12076,11913,11961,11884,11857,11989,11985,11933,12117,12158,12026,12256,12157,12194,12112,12391,12431,12168,12182,12135,12478,12425,12143,12013,12121,12234,12246,12196,11967,11909,11863,11908,11849,11944,12004,11878,12064,11874,12043,11958,12278,12314,12033,12123,12149,12542,12553,12291,12117,12156,12414,12666,12347,12149,12069,12021,12006,11906,11849,11950,11828,11970,11945,11853,11880,11950,12020,12186,11881,11907,12169,12091,12257,12161,12069,12390,12532,12151,12234,12179,1
12288,12427,12680,12322,12107,12468,12368,12422,12316,12087,12442,12412,12323,12161,12039,12313,12286,12261,12174,11989,12161,12224,12257,12064,11974,12075,12311,12626,12310,12216,12223,12292,12353,12239,12179,12307,12306,12210,12074,12019,12292,12276,12188,12150,12024,12143,12133,12098,11991,11979,11955,12047,12272,12169,12278,11956,12188,12264,12101,12167,12092,12210,12173,12039,12010,12173,12184,12112,12160,12072,12056,12038,12069,12099,11977,11968,12015,12124,12123,12094,12101,12237,12308,12216,12084,12137,12118,12014,12104,12136,12077,12000,11914,12090,12189,11920,11943,12098,12169,12014,11883,11872,11939,11994,11911,12031,12125,12129,12052,12041,12117,12030,11930,12001,12048,12064,11995,11911,12026,12034,11947,12110,12102,12093,12059,0
13107,13129,12814,12580,12024,13601,12858,12793,12246,11957,13098,13312,12293,11920,11891,12636,12631,12322,12127,11907,12554,12461,12407,12007,12021,12554,12441,12284,12217,11973,13310,12503,12619,11959,11819,13104,13188,12196,11767,11877,12728,13038,12541,12330,12020,12688,12754,12653,12022,12069,11958,11769,11974,12096,12020,12151,12080,11995,11921,11778,12500,12154,11835,11842,11845,12665,12773,12484,12437,12094,12285,12831,12526,12147,12137,11878,11819,11813,12320,12137,12008,11916,11980,12211,11874,11940,11846,12061,12160,11802,11947,12143,12193,12214,12044,12116,12137,12091,11994,11858,11745,11765,11841,12073,11884,11917,11912,11811,11890,11791,11934,11882,12144,11952,11778,12011,11956,12292,12094,11855,11850,11859,12031,12058,11961,1
12081,12003,11859,11999,11778,11867,11878,11953,11904,11780,11886,11693,11775,11999,11808,11734,11713,11846,11785,11652,11769,11922,11846,11905,12074,11956,11980,12008,12011,11786,11862,11731,11877,12032,12016,11849,11850,11901,11757,11745,11731,11780,11782,11869,11815,11704,11847,11990,12143,12191,11880,11860,11953,12175,12101,12004,12060,12094,11970,11827,12175,11680,11740,11949,12038,11934,11920,11767,11654,11688,12156,11982,11848,12044,12139,11968,11920,12073,12055,11868,11917,11966,11951,11900,11768,12060,11694,11723,11872,11916,11968,11874,11835,11700,11806,11975,11893,11894,11993,12088,11938,11889,12032,11924,11794,11809,11834,11828,11826,11784,11913,11851,11837,11846,11728,11914,11798,11893,11996,11853,11882,11873,11922,11927,11898,0
12580,12537,12727,12456,11812,12438,12202,12916,12031,12003,11701,12220,12028,12140,12041,11712,11830,12000,11830,12228,11847,11869,12232,11960,11886,12236,12298,12654,12232,12073,12500,12587,12749,12066,12047,11921,12454,12292,12183,12146,11752,12048,11915,11862,12225,11951,11873,12025,11850,11965,11946,12166,12328,12070,12148,12361,12597,12397,12059,12052,12238,12429,12260,12233,12171,11940,12042,11849,11854,12177,11971,11795,11801,11870,11983,11917,12079,12029,12137,12011,12150,12173,12221,12007,12040,12349,12220,12099,12266,12183,12148,11868,11964,11831,12168,11893,11698,11844,12010,11916,11942,11776,11916,12030,11978,12153,12085,12832,12017,11903,12079,12465,12844,12419,12208,12139,12017,12389,11943,11920,12093,11788,11979,12008,11883,1
11858,11931,11762,11754,11846,11812,11746,11791,11845,11798,11789,11945,11923,11783,11906,11822,11827,11775,11743,11886,11858,11794,11770,11878,11693,11830,11898,11642,11748,11685,11698,11717,11872,11817,11712,11743,11833,11908,11776,11790,11848,11850,11719,11715,11916,11848,11773,11715,11911,11785,11795,11903,11740,11841,11600,11691,11765,11917,11773,11653,11739,11768,11809,11677,11762,11814,11930,11679,11702,12020,11889,11917,11718,11863,11809,11805,11882,11831,11672,11885,11835,11697,11724,11799,11624,11805,11624,11660,11769,11933,11743,11790,11637,11780,11928,11655,11682,11844,11868,11694,11761,11874,11905,11849,11844,12005,11973,11927,12015,11683,11763,11740,11636,11831,12035,11723,11697,11758,11886,11919,11807,11820,11778,11902,11856,0
11943,12152,12062,12034,12060,12069,11940,11975,12258,11854,11923,12097,11914,12151,11885,11995,11916,11951,11939,11962,12028,11795,11922,11770,12028,12168,12275,12095,12012,11864,12332,12010,12096,12327,11857,12072,12220,12010,11954,12076,12071,12090,11993,12034,12104,12228,11903,11695,11780,11970,12039,12089,11707,11914,11802,11903,11689,12199,11953,11689,12033,11991,12173,11916,12026,11979,12243,12112,12007,11690,12257,12157,12077,12044,12323,11920,11782,12109,11982,11992,12049,11921,11865,11760,11897,12021,11867,12022,12092,11933,11968,12139,11911,12099,12215,11940,11880,11881,11949,12072,11794,11702,11994,11881,11823,11890,11812,11904,11757,12026,11843,11837,12043,12105,12053,12036,12092,11945,12075,12110,11985,11825,11855,11949,12023,1
11791,11952,11652,11760,11850,11747,11662,11733,11927,11571,11742,11840,11798,11713,11578,11802,11967,11856,11923,11901,11812,12095,11838,11997,11822,11753,11760,11604,11713,12086,11773,11791,11812,11959,11722,11776,11715,11665,11910,11601,11861,11848,11744,11659,11771,11958,11742,11840,11791,11747,11628,11834,11868,11827,11884,11892,11750,11808,12011,11730,11883,11719,11928,11990,11687,11859,11824,11896,12154,11824,11823,11767,11855,11926,11684,11603,11850,11925,11855,11840,11921,11740,11810,12021,11732,11910,11721,11991,12014,11709,11855,11818,11931,12270,11835,11790,11773,11861,11957,11669,11741,11833,11829,11788,11743,11863,11743,11815,11973,11753,11916,11765,12011,11883,11844,12000,11837,11920,12112,11902,11966,11852,11900,11936,11703,0
11923,11557,11853,11848,11946,11940,11640,11810,11986,12094,12068,12067,12418,12400,12205,12252,12498,12250,12592,12081,12165,12037,11953,11925,12202,11846,11822,11888,11986,11909,11904,11791,11955,11938,12189,11997,12221,12457,12191,12314,12565,12316,12381,12579,12108,12040,12319,11905,12115,12254,11842,11913,11812,11999,11989,11959,12010,12278,12021,12269,12131,12331,12435,12351,12358,12270,12305,12261,12308,12013,12026,12296,11773,11980,12129,11880,11969,11930,12006,12009,12180,12249,12517,12048,12274,12252,12436,12278,12436,12320,11945,12310,12095,12042,11949,12025,12188,11840,11896,11963,11976,12052,12240,12070,11982,12518,12434,12547,12024,12223,12222,12496,12064,12248,12195,11946,12222,11990,11946,11997,11949,12126,12094,12001,11887,1
12134,11980,11788,11776,12144,11943,11721,11722,11749,12003,11956,11835,11909,12095,11796,11766,11787,11982,12308,12015,11879,11883,11847,11939,11972,11898,11948,11819,11645,11918,11846,11780,11726,11840,11992,11957,11779,11869,11992,12005,11772,11755,11957,12062,12016,11817,11903,11880,11914,11845,11752,11977,11858,11624,11861,11859,11800,11872,11960,11973,11861,11693,11818,11873,12060,11758,11825,11874,11919,12027,11996,12154,11927,11970,11741,11951,12006,11775,11760,12048,12143,11810,12003,11953,12021,11676,11676,11776,11815,11787,11813,11809,11780,11982,12045,12296,12111,11867,11884,11710,11865,11907,11777,11947,12007,12008,11898,11875,11774,11913,11930,11951,12061,11917,11989,11930,11746,11754,11953,11857,12162,11826,12077,12005,11904,0
11761,11915,11811,11746,11867,11911,12176,12501,12301,12107,12484,12658,12617,12564,12086,12507,12257,12128,12046,12221,11957,11879,11770,11966,12105,12004,11954,11752,11746,12176,12068,12258,12427,12185,12398,12401,12715,12885,12522,12325,12259,12270,12053,12028,11943,12021,11861,11696,12155,11887,12175,12156,12080,11957,11957,12237,12445,12784,12723,12216,12350,12563,12885,12511,12350,12081,12153,12032,11908,11851,12028,11905,11826,12124,12196,12236,12424,12428,11881,12035,12294,12316,12276,12315,12012,12254,12022,12222,12193,12077,12028,11873,11853,11845,11909,12024,11852,11817,11967,11891,12214,12264,12341,11885,12077,12192,12124,12034,12095,12045,12070,12082,12032,12052,12061,12057,11982,11826,11764,11955,12059,11907,11861,11852,11683,1
11852,12128,11839,11831,11850,11957,11972,11879,12114,11865,12005,11949,11993,11993,11984,11985,12001,11655,11940,11784,11826,11914,11877,11794,11806,11806,11904,11784,11832,11917,11955,11959,12006,12009,12037,11953,11827,11813,11912,11857,11951,12038,11749,11769,12310,11733,12007,12037,11779,11739,11962,11859,11870,11802,11897,11773,11865,11879,12091,11895,12111,11881,11874,11866,11777,12180,11971,12007,12019,12241,11843,11739,12019,11942,11944,11938,11941,11948,12093,12000,11773,11926,11829,11924,11797,12188,11954,11927,11782,11706,12154,11969,12056,12093,12056,11944,11719,11932,11947,11993,11843,12002,11978,12304,12089,11922,11992,11849,11868,11893,12170,11977,11933,11703,11701,11940,12008,11929,11972,11936,11948,11883,11833,11854,11929,0
11965,11880,11820,11681,11996,11955,12007,11903,11708,11783,11906,11831,11925,11859,11754,11867,11810,11927,11831,11771,11934,12060,11917,12050,11815,11948,11917,11728,11727,11899,11977,11981,11922,11807,11810,11896,11801,12010,11856,11755,11779,11808,11992,11869,11729,11948,12097,11880,11998,11777,11947,11868,11744,11797,11765,11928,11890,11927,11913,11877,11880,11859,11885,11779,11849,11828,11750,11898,11846,11863,11928,12161,11908,11919,11704,11943,11905,11847,11768,11757,11879,11711,11849,11931,11913,11898,11992,11759,11769,11878,11938,11895,11916,11843,11997,11889,11944,12109,11868,11712,11931,11781,11907,11748,11939,11911,11910,12059,11892,12046,11955,12000,12062,11859,11987,11988,12090,11938,11827,12022,11863,11860,11882,11707,11729,1
11834,12079,12222,12043,11983,11927,11929,12093,11981,11994,11760,11876,11888,11931,11825,11837,11831,11803,12025,11857,11872,11849,11704,11890,12137,11847,11926,12078,12017,12097,11871,12030,11961,11833,11896,11703,11926,11904,11988,11867,11855,11858,11742,12133,11776,11931,11835,11805,11799,11971,11800,11822,11891,11978,12170,11767,12142,11796,11783,11901,11779,11888,11884,12044,11978,11834,11874,11892,12084,11689,11987,11735,11916,11798,11731,11883,11977,11897,11853,12112,11662,12029,11800,11911,12092,11820,11785,11694,12136,11977,11771,11831,12090,11859,11616,11790,11737,11802,12066,11840,11946,12138,12002,12045,11995,12000,11963,11754,11962,12102,11769,11730,11826,12055,12162,11797,11755,11906,11838,11824,11832,11837,11761,11874,11958,0
11910,12000,12024,12218,12089,12072,12546,12827,12508,12145,12583,12722,12948,12417,12151,12382,12205,11941,11987,11952,11998,11804,11755,11841,11833,12035,12146,12101,12343,11943,12198,12428,12639,12354,11928,12529,12440,12586,12253,11955,12402,11951,11917,11979,11985,11945,11903,11871,11842,11957,12227,12344,12457,12368,12105,12551,12406,12430,12269,11973,12473,12185,12209,12160,11947,12386,11903,11951,12151,11968,12106,11863,11998,12032,11910,12708,12517,12837,12418,12249,12522,12336,12308,12091,12007,12102,11974,11988,11941,11996,12121,11888,12015,12027,11994,12143,11819,12028,11996,11905,12383,12423,12383,12258,12222,12336,12160,12064,12008,11973,12083,11861,11932,11842,11990,12034,11867,11768,11883,11974,12088,11849,11894,11945,11908,1
11738,11778,11850,11870,11834,11783,11872,11877,11990,11822,11837,11979,11844,12019,11892,11881,11911,11911,11987,11855,11830,11835,11879,11922,11846,11856,11988,11939,11995,11903,11921,11994,11889,11852,11791,11971,11954,11976,11987,11844,11964,11962,11964,11928,11899,11856,11827,11840,11868,12010,11866,12102,11886,11924,11998,12001,12128,12016,12010,11948,12175,12167,12171,12059,12070,12118,12060,12113,11952,12116,11955,11953,12008,12004,12087,11896,12134,12013,11893,11947,12042,12139,12097,12031,12016,12253,12296,12257,12060,12104,12162,12259,12261,12088,12110,12088,12155,12240,12172,12145,11946,12111,12122,11916,11866,12092,12130,12151,12011,12048,12188,12268,12230,12059,12131,12141,12344,12253,12161,12067,12243,12321,12311,12234,12128,0
12010,11881,11863,11940,11872,12169,12176,12090,12027,11871,12079,12300,12043,11917,11787,11764,11944,12009,11907,11992,11781,12048,12012,11864,11794,11877,11949,11869,11961,11889,12169,12188,12077,12227,11977,12193,12261,12114,12103,11838,11930,11862,11927,11997,11946,11819,11903,11873,11840,11811,11940,11945,12029,11934,11837,11962,12107,12145,12182,12087,11936,12092,12033,12019,11921,11797,11757,11958,11932,11937,11866,11747,11920,11823,11826,11998,11865,11974,11964,11737,11877,11880,12046,12076,12131,11854,11832,12081,11967,12065,11817,11710,11917,11992,11964,11918,11766,11857,11884,11864,11968,11992,11884,11988,11813,11902,11733,11895,11986,12058,11936,11806,11942,11964,11986,11904,11742,11819,12082,12095,11912,11726,11792,11948,11922,1
11716,11621,11828,11803,11939,11753,11913,11622,11712,11930,11873,11821,12002,11873,11812,11949,11824,11851,12201,11847,11706,11682,11732,12070,12046,11786,11861,11809,11788,11923,11755,11833,11722,11834,11875,11824,11840,11895,11769,11920,11957,11774,11841,11864,11734,11814,11731,11740,11918,11830,11779,11870,11757,11819,11796,11750,11775,11727,11816,11816,11725,11830,11773,11809,11900,11935,11684,11681,11904,11786,11764,11738,11730,11886,11872,11735,11911,11826,11861,11754,11832,11819,11754,11781,11768,11682,11842,11743,11852,11784,11853,11674,11691,11990,11849,11665,11769,11774,11842,11837,11826,12307,12046,11876,11838,12119,11966,11894,11809,11779,11776,11927,11834,11821,11713,11634,11868,12036,11900,11852,11757,11866,11896,11731,11666,0
12314,12460,12866,12769,12212,12575,12985,13084,12685,12197,12525,12734,12338,12157,12150,12428,12184,11955,12059,12060,12132,11925,12027,11984,12029,12542,12789,12745,12821,12438,12555,12759,12946,12877,12418,12248,12573,12120,12176,12252,12040,12254,11982,12067,12038,11932,11870,11845,11914,11943,12930,12569,12464,12267,12280,12300,12302,12522,12375,12158,12122,12163,12013,11988,12163,12044,12041,11906,11972,12087,11945,11888,11808,11782,12022,12574,12451,12198,12305,12189,12171,12060,12141,12125,11995,11936,11964,12068,11910,12074,11840,11937,11803,11972,12025,11954,11889,11972,11940,11959,12398,12495,12123,12142,12109,12203,12001,12112,12092,11985,11947,11881,12020,11971,12034,11944,11934,12055,12016,11891,11921,11963,11965,11980,11853,1
12015,11947,11906,11819,11707,12038,11863,11838,11871,11879,11958,11828,11845,11917,11728,11864,11777,11874,11838,11876,11823,11909,11926,11841,12061,12010,11938,11937,11907,11957,11958,11754,11839,11896,11951,11972,11722,11753,11884,11818,11917,11915,11744,11840,11905,11886,11810,11857,11938,11999,11953,11952,11896,11891,11919,12007,11773,11821,11997,11996,12005,11804,11743,12019,11874,12019,11885,11710,11903,11954,11775,11842,11773,11755,11923,11934,11898,12069,11797,11738,11848,11896,11875,11909,12012,11928,11944,11779,12003,11868,11947,11838,11695,11881,11952,11882,11894,11920,11780,11902,11890,11678,12041,11781,11834,11789,12003,11864,11825,12038,11882,12001,11987,11898,11853,11894,11995,11962,11919,11796,11939,11828,12093,11907,11908,0
12450,12910,12865,12224,11915,12608,12536,12018,12131,11862,12421,12160,12079,12235,11859,12187,12096,11947,12049,11927,12006,11964,11987,12002,12266,12390,13136,12854,12222,12028,12584,12789,12267,12023,12401,12575,12770,12199,12110,11930,12468,12671,12058,12086,11912,12106,11893,12043,11906,12215,11963,12414,12697,12217,12025,12311,12725,12467,11987,12008,12641,12655,12337,12085,12151,12738,12312,12044,12152,11975,12259,12009,12025,11998,11875,11954,12107,12425,12176,11970,11992,12445,12395,12071,11875,12407,12417,12343,11972,12100,12330,12114,11921,11876,12100,12107,12031,11965,11883,11775,11999,12069,12221,11939,11936,12059,12272,11890,12062,11989,12407,12346,11874,12147,11921,12238,12049,11971,11921,12102,12109,12045,11918,11897,11803,1
